Region,City,Year,Country,Month,OriginalMonthlyValue,flight_trends,airbnb_trends,hotel_trends
Extremadura,Cáceres,2021,Spain,April,98.364,0.0,0.0,15.75
Extremadura,Cáceres,2021,Spain,May,163.769,4.2,0.0,36.6
Extremadura,Cáceres,2021,Spain,June,229.213,0.0,0.0,43.75
Extremadura,Cáceres,2021,Spain,July,342.529,0.0,0.0,44.5
Extremadura,Cáceres,2021,Spain,August,475.148,0.0,0.0,62.2
Extremadura,Cáceres,2021,Spain,September,313.433,0.0,0.0,51.0
Extremadura,Cáceres,2021,Spain,October,329.286,0.0,0.0,47.6
Extremadura,Cáceres,2021,Spain,November,229.064,0.0,0.0,47.75
Extremadura,Cáceres,2021,Spain,December,216.318,0.0,0.0,23.75
Cataluña,Barcelona,2021,Spain,January,521.274,2.8,1.6,25.2
Cataluña,Barcelona,2021,Spain,February,488.492,2.75,2.0,28.75
Cataluña,Barcelona,2021,Spain,March,942.057,3.0,2.25,30.0
Cataluña,Barcelona,2021,Spain,April,1.335.977,3.0,2.0,30.5
Cataluña,Barcelona,2021,Spain,May,2.120.924,4.2,4.0,39.8
Cataluña,Barcelona,2021,Spain,June,4.293.277,5.5,5.0,48.75
Cataluña,Barcelona,2021,Spain,July,8.082.297,6.75,4.5,50.5
Cataluña,Barcelona,2021,Spain,August,12.165.573,8.0,4.0,60.8
Cataluña,Barcelona,2021,Spain,September,5.910.773,7.25,4.0,54.75
Cataluña,Barcelona,2021,Spain,October,4.284.706,7.8,3.8,57.4
Cataluña,Barcelona,2021,Spain,November,2.267.532,6.75,3.25,47.25
Cataluña,Barcelona,2021,Spain,December,2.295.553,6.25,3.25,40.25
Comunitat Valenciana,Valencia,2021,Spain,January,630.009,0.8,2.0,28.0
Comunitat Valenciana,Valencia,2021,Spain,February,547.275,1.0,2.5,30.5
Comunitat Valenciana,Valencia,2021,Spain,March,770.401,1.25,3.5,37.75
Comunitat Valenciana,Valencia,2021,Spain,April,993.052,1.0,3.5,45.0
Comunitat Valenciana,Valencia,2021,Spain,May,1.407.127,1.6,6.6,64.8
Comunitat Valenciana,Valencia,2021,Spain,June,2.828.986,3.0,9.25,76.75
Comunitat Valenciana,Valencia,2021,Spain,July,5.500.071,2.75,8.25,81.25
Comunitat Valenciana,Valencia,2021,Spain,August,7.071.782,2.8,7.0,86.6
Comunitat Valenciana,Valencia,2021,Spain,September,4.034.042,3.25,5.25,71.0
Comunitat Valenciana,Valencia,2021,Spain,October,3.488.141,3.6,5.6,69.6
Comunitat Valenciana,Valencia,2021,Spain,November,2.191.692,2.25,4.25,57.0
Comunitat Valenciana,Valencia,2021,Spain,December,2.033.471,3.0,3.25,45.5
Illes Balears,Palma,2021,Spain,January,42.120,1.0,1.0,20.6
Illes Balears,Palma,2021,Spain,February,48.616,1.0,1.25,25.0
Illes Balears,Palma,2021,Spain,March,128.752,1.0,2.0,34.75
Illes Balears,Palma,2021,Spain,April,334.237,1.0,2.25,38.5
Illes Balears,Palma,2021,Spain,May,1.109.047,1.8,4.2,62.2
Illes Balears,Palma,2021,Spain,June,3.038.281,3.0,4.75,80.75
Illes Balears,Palma,2021,Spain,July,6.817.615,4.25,4.25,74.75
Illes Balears,Palma,2021,Spain,August,7.867.191,4.0,3.2,77.0
Illes Balears,Palma,2021,Spain,September,6.315.743,5.75,3.25,73.25
Illes Balears,Palma,2021,Spain,October,4.565.542,4.2,2.4,55.4
Illes Balears,Palma,2021,Spain,November,374.212,1.75,2.0,36.0
Illes Balears,Palma,2021,Spain,December,214.652,1.5,1.25,31.75
Andalucía,Sevilla,2021,Spain,January,601.775,0.2,1.2,24.8
Andalucía,Sevilla,2021,Spain,February,548.838,0.5,2.25,31.75
Andalucía,Sevilla,2021,Spain,March,774.422,0.25,2.25,32.75
Andalucía,Sevilla,2021,Spain,April,859.851,0.0,2.25,36.25
Andalucía,Sevilla,2021,Spain,May,1.848.192,0.8,3.4,49.8
Andalucía,Sevilla,2021,Spain,June,3.938.493,0.75,3.75,57.75
Andalucía,Sevilla,2021,Spain,July,7.427.734,0.5,3.0,56.0
Andalucía,Sevilla,2021,Spain,August,9.375.862,0.6,3.4,62.6
Andalucía,Sevilla,2021,Spain,September,6.179.832,0.75,3.75,72.5
Andalucía,Sevilla,2021,Spain,October,5.022.306,0.8,4.0,72.8
Andalucía,Sevilla,2021,Spain,November,3.019.489,1.0,4.0,63.75
Andalucía,Sevilla,2021,Spain,December,2.708.210,1.0,2.5,43.0
Región de Murcia,Cartagena,2021,Spain,January,98.525,1.0,2.2,43.6
Región de Murcia,Cartagena,2021,Spain,February,106.579,1.0,2.0,41.75
Región de Murcia,Cartagena,2021,Spain,March,144.276,1.0,2.25,41.0
Región de Murcia,Cartagena,2021,Spain,April,146.166,1.0,2.0,34.25
Región de Murcia,Cartagena,2021,Spain,May,177.923,1.2,1.8,35.0
Región de Murcia,Cartagena,2021,Spain,June,318.730,1.25,2.75,50.25
Región de Murcia,Cartagena,2021,Spain,July,590.099,1.75,2.75,56.25
Región de Murcia,Cartagena,2021,Spain,August,768.703,1.2,2.4,55.4
Región de Murcia,Cartagena,2021,Spain,September,397.870,1.75,2.25,50.25
Región de Murcia,Cartagena,2021,Spain,October,388.967,1.8,2.6,53.2
Región de Murcia,Cartagena,2021,Spain,November,282.909,1.5,2.75,54.75
Región de Murcia,Cartagena,2021,Spain,December,276.767,2.0,2.5,49.0
Ciudad de Ceuta,Ceuta,2021,Spain,January,4.685,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2021,Spain,February,5.329,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2021,Spain,March,5.457,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2021,Spain,April,4.847,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2021,Spain,May,7.506,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2021,Spain,June,13.759,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2021,Spain,July,11.929,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2021,Spain,August,11.606,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2021,Spain,September,9.060,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2021,Spain,October,8.605,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2021,Spain,November,8.180,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2021,Spain,December,6.386,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2021,Spain,January,4.908,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2021,Spain,February,6.094,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2021,Spain,March,6.226,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2021,Spain,April,5.765,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2021,Spain,May,7.026,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2021,Spain,June,7.279,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2021,Spain,July,8.495,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2021,Spain,August,11.357,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2021,Spain,September,9.831,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2021,Spain,October,9.813,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2021,Spain,November,9.151,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2021,Spain,December,7.797,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2021,Spain,January,757.564,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2021,Spain,February,630.562,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2021,Spain,March,852.277,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2021,Spain,April,979.916,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2021,Spain,May,1.240.981,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2021,Spain,June,2.017.929,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2021,Spain,July,4.003.089,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2021,Spain,August,6.052.969,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2021,Spain,September,5.444.738,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2021,Spain,October,6.831.628,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2021,Spain,November,6.966.348,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2021,Spain,December,6.224.205,0.0,0.0,0.0
Galicia,Santiago de Compostela,2022,Spain,January,272.719,0.0,3.2,41.0
Galicia,Santiago de Compostela,2022,Spain,February,360.330,0.0,4.75,58.0
Galicia,Santiago de Compostela,2022,Spain,March,459.982,3.5,7.0,63.5
Galicia,Santiago de Compostela,2022,Spain,April,861.802,5.0,9.0,76.75
Galicia,Santiago de Compostela,2022,Spain,May,1.004.242,5.2,9.0,82.2
Galicia,Santiago de Compostela,2022,Spain,June,1.306.274,6.25,9.75,86.75
Galicia,Santiago de Compostela,2022,Spain,July,2.120.808,6.2,9.4,92.6
Galicia,Santiago de Compostela,2022,Spain,August,2.638.809,4.75,9.0,85.75
Galicia,Santiago de Compostela,2022,Spain,September,1.436.881,4.0,7.25,78.0
Galicia,Santiago de Compostela,2022,Spain,October,1.091.443,2.6,4.6,60.6
Galicia,Santiago de Compostela,2022,Spain,November,574.165,0.0,3.0,46.75
Galicia,Santiago de Compostela,2022,Spain,December,518.302,0.0,2.25,35.5
Principado de Asturias,Oviedo,2022,Spain,January,127.159,0.0,2.2,41.6
Principado de Asturias,Oviedo,2022,Spain,February,165.527,0.0,1.75,51.75
Principado de Asturias,Oviedo,2022,Spain,March,193.469,0.0,4.75,49.0
Principado de Asturias,Oviedo,2022,Spain,April,419.425,0.75,4.75,61.25
Principado de Asturias,Oviedo,2022,Spain,May,369.655,1.2,4.6,58.6
Principado de Asturias,Oviedo,2022,Spain,June,554.086,0.0,5.75,70.0
Principado de Asturias,Oviedo,2022,Spain,July,1.200.131,0.0,6.2,78.0
Principado de Asturias,Oviedo,2022,Spain,August,1.546.856,1.0,5.25,72.75
Principado de Asturias,Oviedo,2022,Spain,September,671.175,0.0,3.0,60.5
Principado de Asturias,Oviedo,2022,Spain,October,412.174,0.0,2.4,58.4
Principado de Asturias,Oviedo,2022,Spain,November,219.884,0.0,2.0,48.25
Principado de Asturias,Oviedo,2022,Spain,December,229.743,0.0,2.75,44.0
Cantabria,Santander,2022,Spain,January,95.103,2.0,6.0,53.0
Cantabria,Santander,2022,Spain,February,133.035,2.75,6.5,57.75
Cantabria,Santander,2022,Spain,March,175.340,3.0,7.5,58.75
Cantabria,Santander,2022,Spain,April,420.194,3.25,8.75,71.25
Cantabria,Santander,2022,Spain,May,425.544,4.0,8.4,67.2
Cantabria,Santander,2022,Spain,June,578.656,5.0,10.0,76.25
Cantabria,Santander,2022,Spain,July,1.100.904,4.4,12.4,91.8
Cantabria,Santander,2022,Spain,August,1.328.990,4.25,9.75,84.25
Cantabria,Santander,2022,Spain,September,675.016,3.25,6.5,64.75
Cantabria,Santander,2022,Spain,October,353.051,3.2,6.4,59.2
Cantabria,Santander,2022,Spain,November,153.060,2.5,4.5,47.75
Cantabria,Santander,2022,Spain,December,141.876,2.5,4.75,44.5
País Vasco,San Sebastián,2022,Spain,January,286.653,0.0,0.0,48.0
País Vasco,San Sebastián,2022,Spain,February,387.703,0.0,0.0,60.0
País Vasco,San Sebastián,2022,Spain,March,505.622,0.0,0.0,59.0
País Vasco,San Sebastián,2022,Spain,April,724.803,0.0,2.25,69.0
País Vasco,San Sebastián,2022,Spain,May,745.960,0.0,0.0,71.6
País Vasco,San Sebastián,2022,Spain,June,868.951,0.0,6.75,71.5
País Vasco,San Sebastián,2022,Spain,July,1.247.309,0.0,0.0,83.2
País Vasco,San Sebastián,2022,Spain,August,1.359.182,0.0,2.25,90.25
País Vasco,San Sebastián,2022,Spain,September,900.388,0.0,0.0,61.0
País Vasco,San Sebastián,2022,Spain,October,791.043,0.0,0.0,66.8
País Vasco,San Sebastián,2022,Spain,November,556.056,0.0,0.0,47.5
País Vasco,San Sebastián,2022,Spain,December,516.033,0.0,0.0,47.5
Comunidad Foral de Navarra,Pamplona,2022,Spain,January,99.937,0.0,4.4,47.8
Comunidad Foral de Navarra,Pamplona,2022,Spain,February,133.403,0.0,4.75,63.0
Comunidad Foral de Navarra,Pamplona,2022,Spain,March,187.005,1.0,4.75,65.75
Comunidad Foral de Navarra,Pamplona,2022,Spain,April,352.571,0.0,6.0,78.75
Comunidad Foral de Navarra,Pamplona,2022,Spain,May,367.636,1.8,5.4,73.2
Comunidad Foral de Navarra,Pamplona,2022,Spain,June,357.434,0.75,6.75,77.0
Comunidad Foral de Navarra,Pamplona,2022,Spain,July,492.160,0.8,7.0,81.0
Comunidad Foral de Navarra,Pamplona,2022,Spain,August,653.042,0.0,4.75,75.5
Comunidad Foral de Navarra,Pamplona,2022,Spain,September,381.437,0.0,4.75,70.5
Comunidad Foral de Navarra,Pamplona,2022,Spain,October,344.831,0.0,3.8,60.4
Comunidad Foral de Navarra,Pamplona,2022,Spain,November,192.738,0.0,2.0,51.0
Comunidad Foral de Navarra,Pamplona,2022,Spain,December,164.088,0.0,1.5,44.25
La Rioja,Logroño,2022,Spain,January,40.599,0.0,1.0,16.8
La Rioja,Logroño,2022,Spain,February,62.046,0.0,3.25,23.5
La Rioja,Logroño,2022,Spain,March,75.648,0.0,1.5,23.25
La Rioja,Logroño,2022,Spain,April,142.334,0.0,1.5,24.75
La Rioja,Logroño,2022,Spain,May,126.877,0.0,1.8,22.6
La Rioja,Logroño,2022,Spain,June,147.709,0.0,1.5,25.5
La Rioja,Logroño,2022,Spain,July,229.040,0.0,1.6,27.4
La Rioja,Logroño,2022,Spain,August,286.573,0.0,1.0,29.75
La Rioja,Logroño,2022,Spain,September,157.766,0.0,0.5,26.75
La Rioja,Logroño,2022,Spain,October,138.827,0.0,2.4,23.8
La Rioja,Logroño,2022,Spain,November,88.399,0.0,0.75,20.75
La Rioja,Logroño,2022,Spain,December,84.331,0.0,0.75,16.75
Aragón,Zaragoza,2022,Spain,January,439.493,0.0,2.6,47.8
Aragón,Zaragoza,2022,Spain,February,504.792,0.0,4.25,67.25
Aragón,Zaragoza,2022,Spain,March,514.572,0.25,5.25,69.75
Aragón,Zaragoza,2022,Spain,April,720.986,0.75,5.25,76.75
Aragón,Zaragoza,2022,Spain,May,574.065,1.2,4.2,73.4
Aragón,Zaragoza,2022,Spain,June,696.502,0.25,5.5,70.25
Aragón,Zaragoza,2022,Spain,July,1.115.416,1.0,5.0,67.8
Aragón,Zaragoza,2022,Spain,August,1.474.193,0.5,4.5,69.5
Aragón,Zaragoza,2022,Spain,September,739.459,0.25,4.75,74.25
Aragón,Zaragoza,2022,Spain,October,681.511,0.0,4.0,70.8
Aragón,Zaragoza,2022,Spain,November,392.778,0.75,3.75,55.75
Aragón,Zaragoza,2022,Spain,December,528.344,0.5,3.0,51.0
Comunidad de Madrid,Madrid,2022,Spain,January,1.431.148,7.4,6.8,63.0
Comunidad de Madrid,Madrid,2022,Spain,February,1.700.696,9.25,8.75,82.75
Comunidad de Madrid,Madrid,2022,Spain,March,2.020.055,10.0,9.0,79.25
Comunidad de Madrid,Madrid,2022,Spain,April,2.411.705,11.5,9.0,82.25
Comunidad de Madrid,Madrid,2022,Spain,May,2.424.897,13.2,9.2,86.0
Comunidad de Madrid,Madrid,2022,Spain,June,2.470.305,13.25,7.25,76.5
Comunidad de Madrid,Madrid,2022,Spain,July,2.420.153,12.4,7.0,72.6
Comunidad de Madrid,Madrid,2022,Spain,August,2.194.440,11.0,6.75,73.5
Comunidad de Madrid,Madrid,2022,Spain,September,2.456.581,11.0,7.5,78.0
Comunidad de Madrid,Madrid,2022,Spain,October,2.654.819,10.6,8.2,80.4
Comunidad de Madrid,Madrid,2022,Spain,November,2.260.860,9.25,7.0,73.25
Comunidad de Madrid,Madrid,2022,Spain,December,2.258.260,10.0,6.0,62.75
Castilla y León,Salamanca,2022,Spain,January,422.283,0.0,4.6,53.2
Castilla y León,Salamanca,2022,Spain,February,580.446,0.0,6.75,72.75
Castilla y León,Salamanca,2022,Spain,March,679.681,0.0,7.0,66.5
Castilla y León,Salamanca,2022,Spain,April,1.050.272,0.0,5.25,75.5
Castilla y León,Salamanca,2022,Spain,May,1.001.668,0.4,5.0,70.2
Castilla y León,Salamanca,2022,Spain,June,1.113.564,1.0,5.0,72.0
Castilla y León,Salamanca,2022,Spain,July,1.442.757,0.4,4.4,77.8
Castilla y León,Salamanca,2022,Spain,August,1.834.875,0.5,5.0,83.25
Castilla y León,Salamanca,2022,Spain,September,1.165.447,0.5,4.0,72.0
Castilla y León,Salamanca,2022,Spain,October,1.076.756,0.0,5.2,64.6
Castilla y León,Salamanca,2022,Spain,November,734.051,0.0,4.5,54.5
Castilla y León,Salamanca,2022,Spain,December,734.023,0.5,3.5,48.0
Castilla-La Mancha,Toledo,2022,Spain,January,233.079,3.0,5.2,63.6
Castilla-La Mancha,Toledo,2022,Spain,February,303.239,4.25,6.5,79.75
Castilla-La Mancha,Toledo,2022,Spain,March,344.826,4.0,6.5,75.0
Castilla-La Mancha,Toledo,2022,Spain,April,527.584,5.25,6.75,85.0
Castilla-La Mancha,Toledo,2022,Spain,May,481.859,4.6,5.8,75.6
Castilla-La Mancha,Toledo,2022,Spain,June,498.817,4.25,5.25,76.0
Castilla-La Mancha,Toledo,2022,Spain,July,644.891,3.8,5.2,72.4
Castilla-La Mancha,Toledo,2022,Spain,August,739.674,3.75,5.25,81.0
Castilla-La Mancha,Toledo,2022,Spain,September,531.144,3.5,5.75,77.5
Castilla-La Mancha,Toledo,2022,Spain,October,536.818,3.8,5.2,76.0
Castilla-La Mancha,Toledo,2022,Spain,November,399.308,2.5,5.5,60.75
Castilla-La Mancha,Toledo,2022,Spain,December,384.018,3.5,3.75,55.25
Extremadura,Cáceres,2022,Spain,January,139.254,0.0,0.0,49.6
Extremadura,Cáceres,2022,Spain,February,199.140,0.0,0.0,70.25
Extremadura,Cáceres,2022,Spain,March,242.442,0.0,0.0,49.75
Extremadura,Cáceres,2022,Spain,April,390.702,0.0,0.0,65.75
Extremadura,Cáceres,2022,Spain,May,324.457,0.0,0.0,56.8
Extremadura,Cáceres,2022,Spain,June,311.079,0.0,0.0,53.0
Extremadura,Cáceres,2022,Spain,July,386.524,0.0,0.0,67.2
Extremadura,Cáceres,2022,Spain,August,480.320,0.0,0.0,64.75
Extremadura,Cáceres,2022,Spain,September,337.720,0.0,0.0,62.75
Extremadura,Cáceres,2022,Spain,October,331.394,0.0,0.0,55.4
Extremadura,Cáceres,2022,Spain,November,238.548,0.0,0.0,47.5
Extremadura,Cáceres,2022,Spain,December,215.530,0.0,0.0,43.0
Cataluña,Barcelona,2022,Spain,January,1.787.563,8.4,6.2,50.4
Cataluña,Barcelona,2022,Spain,February,2.364.856,12.25,8.5,78.25
Cataluña,Barcelona,2022,Spain,March,3.026.950,13.5,9.75,79.25
Cataluña,Barcelona,2022,Spain,April,5.899.808,15.75,9.5,87.0
Cataluña,Barcelona,2022,Spain,May,6.841.800,17.6,10.2,87.6
Cataluña,Barcelona,2022,Spain,June,9.599.918,18.5,8.75,85.25
Cataluña,Barcelona,2022,Spain,July,13.852.216,17.8,8.6,81.8
Cataluña,Barcelona,2022,Spain,August,15.905.655,16.5,7.5,80.25
Cataluña,Barcelona,2022,Spain,September,8.761.566,15.75,6.75,71.75
Cataluña,Barcelona,2022,Spain,October,5.946.056,13.0,5.8,65.8
Cataluña,Barcelona,2022,Spain,November,2.930.376,10.75,5.25,54.0
Cataluña,Barcelona,2022,Spain,December,2.940.588,11.75,5.0,49.75
Comunitat Valenciana,Valencia,2022,Spain,January,1.713.216,3.2,7.8,63.6
Comunitat Valenciana,Valencia,2022,Spain,February,2.127.039,4.5,11.25,84.0
Comunitat Valenciana,Valencia,2022,Spain,March,2.746.665,4.75,10.25,75.5
Comunitat Valenciana,Valencia,2022,Spain,April,3.942.868,5.75,11.25,83.5
Comunitat Valenciana,Valencia,2022,Spain,May,4.081.125,6.4,11.6,82.8
Comunitat Valenciana,Valencia,2022,Spain,June,4.951.003,7.0,11.0,84.25
Comunitat Valenciana,Valencia,2022,Spain,July,6.996.815,6.0,10.6,86.8
