# CSV-File created with merge-csv.com
# -----------------------------------------------------------

date,region,county,city,gt_airbnb,gt_hotel,gt_flights,gt_attr1,gt_attr2,gt_attr3,wiki_views
2022-05-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,1.0,0.9058823529411764,0.7415730337078652,0.36,0.0,0.29,0.6245965922892738
2022-06-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.98,0.9529411764705882,0.7191011235955056,0.55,0.0,0.31,0.5960197105875005
2022-07-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.93,0.9882352941176471,0.7303370786516854,0.59,0.0,0.47000000000000003,0.7796439601624041
2022-08-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.73,0.776470588235294,0.5280898876404495,0.48,0.0,0.5,0.7869660269979526
2022-09-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.27,0.4941176470588235,0.4382022471910113,0.36,0.63,0.42,0.6363951833986883
2022-10-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.23,0.32941176470588235,0.3370786516853933,0.26,0.0,0.26,0.5098032411423812
2022-11-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.19,0.1647058823529412,0.15730337078651688,0.0,0.0,0.0,0.2342540861297151
2022-12-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.17,0.1647058823529412,0.19101123595505617,0.0,0.0,0.0,0.244959572474581
2023-01-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.55,0.4705882352941177,0.6179775280898877,0.29,0.0,0.0,0.3828122288926675
2023-02-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.5,0.4941176470588235,0.5056179775280899,0.21,0.0,0.0,0.2132768851719471
2023-03-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.64,0.5176470588235293,0.4606741573033708,0.32,0.0,0.08,0.350227296387549
2023-04-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.6900000000000001,0.6588235294117648,0.6067415730337079,0.39,0.0,0.24,0.45922545719540553
2023-05-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.75,0.6941176470588235,0.550561797752809,0.47000000000000003,0.0,0.34,0.625203872714023
2023-06-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.75,0.8470588235294116,0.6292134831460674,0.47000000000000003,0.0,0.54,0.9140611444633375
2023-07-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.7000000000000001,0.9411764705882353,0.6629213483146067,0.62,0.0,0.61,1.0
2023-08-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.5,0.7882352941176471,0.5393258426966292,0.6,0.0,0.53,0.966929243155082
2023-09-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.34,0.4941176470588235,0.3820224719101124,0.52,0.0,0.55,0.5974077801297845
2023-10-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.24,0.32941176470588235,0.24719101123595508,0.25,0.0,0.26,0.3680986917444564
2023-11-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.18,0.1764705882352941,0.15730337078651688,0.08,0.0,0.0,0.11335322899677269
2023-12-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.2,0.1764705882352941,0.16853932584269662,0.0,0.0,0.0,0.12260124232224034
2024-01-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.47000000000000003,0.5058823529411764,0.5168539325842697,0.18,0.0,0.0,0.33669361835027933
2024-02-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.53,0.6235294117647059,0.5168539325842697,0.2,0.0,0.0,0.21353714821112535
2024-03-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.59,0.6823529411764706,0.5056179775280899,0.35000000000000003,0.0,0.12,0.3594926605822951
2024-04-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.6900000000000001,0.7529411764705882,0.6404494382022472,0.43,0.72,0.36,0.4585314224242635
2024-05-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.73,0.8235294117647058,0.5730337078651685,0.59,0.0,0.66,0.5128569941354062
2024-06-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.9400000000000001,0.9058823529411764,0.7528089887640449,0.78,0.0,0.77,0.5564423777631259
2024-07-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.9,1.0,0.7415730337078652,0.68,0.0,0.92,0.6853419856334801
2024-08-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.56,0.8705882352941177,0.651685393258427,0.77,0.0,0.91,0.5796231391192699
2024-09-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.42,0.5529411764705883,0.4606741573033708,0.49,0.0,0.6900000000000001,0.4420827983481972
2024-10-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.21,0.4235294117647059,0.3820224719101124,0.26,0.0,0.5,0.3078391227400492
2024-11-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.12,0.24705882352941178,0.2696629213483146,0.12,0.0,0.12,0.0665405836832425
2024-12-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.21,0.2,0.2584269662921348,0.15,0.0,0.0,0.06721726758510599
2025-01-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.45,0.4588235294117647,0.5955056179775281,0.21,0.0,0.0,0.15159454488669877
2025-02-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.45,0.4941176470588235,0.5730337078651685,0.39,0.0,0.14,0.10013186660651696
2025-03-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.49,0.6000000000000001,0.5955056179775281,0.36,0.77,0.18,0.23408057743692956
2025-04-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.74,0.6941176470588235,0.651685393258427,0.52,0.0,0.42,0.3481278412048443
2025-05-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.7000000000000001,0.8235294117647058,0.6853932584269663,0.72,0.0,0.81,0.49108165319082486
2025-06-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.78,0.9176470588235293,0.651685393258427,0.67,0.0,0.76,0.6478641079918104
2025-07-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.53,0.9411764705882353,0.7977528089887641,0.78,0.73,0.77,0.400215150779054
2025-08-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.45,0.8941176470588235,0.8089887640449438,1.0,1.0,1.0,0.4433320609362529
2025-09-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.16,0.588235294117647,0.5393258426966292,0.66,0.0,0.73,0.33808168789256343
2025-10-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.17,0.36470588235294116,0.3820224719101124,0.42,0.0,0.38,0.22781691362737266
2025-11-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.11,0.23529411764705882,0.2696629213483146,0.19,0.0,0.0,0.09071034458826382
2025-12-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.12,0.1764705882352941,0.24719101123595508,0.13,0.0,0.0,0.08071624388381854
2026-01-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.34,0.4470588235294118,0.5730337078651685,0.31,0.0,0.0,0.1893326855675469
2026-02-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.32,0.5058823529411764,1.0,0.27,0.0,0.11,0.05236492348266647
2026-03-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.38,0.6588235294117648,0.6404494382022472,0.4,0.88,0.19,0.0006072804247492791
2020-01-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.73,0.0,0,0.39,0.0,0.2513981011835089
2020-02-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.0,0.0,0.10846664065548184
2020-03-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.28,0.0,0.07855377812459352
2020-04-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.35000000000000003,0.0,0.17869683964104566
2020-05-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.64,0.0,0.1143191572376121
2020-06-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.74,0.0,0.07985433736506697
2020-07-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.0,0.0,0.13070620366757701
2020-08-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.39,0.0,0.10352451554168285
2020-09-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.29,0.0,0.07036025490961106
2020-10-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.0,0.0,0.0
2020-11-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.28,0.0,0.07491221225126798
2020-12-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.0,0.0,0.13057614774352966
2021-01-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.27,0.0,0.0886981402002861
2021-02-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.34,0.0,0.21381193913382757
2021-03-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.4,0.0,0.25816100923397056
2021-04-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.47000000000000003,0.0,0.18220834959032384
2021-05-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,1.0,0.0,0.23306021589283388
2021-06-01,Pannonian Croatia,Osječko-baranjska županija,Osijek,0,0.0,0.0,0,0.54,0.0,0.31954740538431525
