date,country,region,county,city,gt_airbnb,gt_hotel,gt_flights,gt_attraction_1,gt_attraction_2,gt_attraction_3,nights_spent_nuts2,nights_spent_country,arrivals_country,bed_places_country,avg_length_of_stay_country,occupancy_rate_country
2025-12-01,Albania,Jugor (Southern),Vlorë County,sarande,0,0,0,0,7,,,303555.0,173194.0,,1.75,
2026-01-01,Albania,Jugor (Southern),Vlorë County,sarande,0,3,0,0,13,,,254775.0,142924.0,,1.78,
2026-02-01,Albania,Jugor (Southern),Vlorë County,sarande,0,2,0,0,7,,,,135986.0,,,
2026-03-01,Albania,Jugor (Southern),Vlorë County,sarande,0,7,0,2,8,,,,,,,
2020-01-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,30,0,0,0,0.0,15026.0,96566.0,52724.0,,1.83,
2020-02-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,34,0,0,0,0.0,12811.0,63781.0,45356.0,,1.41,
2020-03-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,12,0,0,0,0.0,3241.0,17009.0,12171.0,,1.4,
2020-04-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,0,0,0,0,100.0,0.0,0.0,0.0,,,
2020-05-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,0,0,0,0,0.0,8422.0,38098.0,11803.0,,3.23,
2020-06-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,18,0,0,0,0.0,13008.0,104513.0,56431.0,,1.85,
2020-07-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,25,0,0,0,0.0,134728.0,340007.0,124759.0,,2.73,
2020-08-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,36,0,0,0,0.0,183980.0,568284.0,168419.0,,3.37,
2020-09-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,26,0,0,0,0.0,57505.0,185724.0,79123.0,,2.35,
2020-10-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,23,0,0,0,0.0,16357.0,71242.0,37194.0,,1.92,
2020-11-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,17,0,0,0,0.0,9694.0,,,,,
2020-12-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,28,0,0,0,0.0,7028.0,,,,,
2021-01-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,23,0,0,0,0.0,10495.0,55030.0,39664.0,,1.39,
2021-02-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,20,0,0,0,0.0,11258.0,54924.0,,,,
2021-03-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,20,0,0,0,0.0,12476.0,55045.0,,,,
2021-04-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,24,0,0,0,0.0,17949.0,87134.0,54721.0,,1.59,
2021-05-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,27,0,0,0,0.0,23242.0,142095.0,72992.0,,1.95,
2021-06-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,42,0,0,0,0.0,73899.0,324474.0,138766.0,,2.34,
2021-07-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,41,0,0,0,0.0,210712.0,697052.0,246666.0,,2.83,
2021-08-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,57,0,0,0,0.0,303116.0,986183.0,257338.0,,3.83,
2021-09-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,47,0,0,0,0.0,85647.0,377091.0,126171.0,,2.99,
2021-10-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,33,0,0,0,0.0,31282.0,151723.0,74862.0,,2.03,
2021-11-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,28,0,0,0,0.0,23098.0,131065.0,68681.0,,1.91,
2021-12-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,32,0,0,0,0.0,22587.0,123140.0,72858.0,,1.69,
2022-01-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,32,0,0,0,0.0,25477.0,112180.0,59969.0,,1.87,
2022-02-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,38,0,0,0,0.0,23226.0,103768.0,,,,
2022-03-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,34,0,0,0,0.0,20679.0,113136.0,,,,
2022-04-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,29,0,0,0,0.0,31265.0,138541.0,73932.0,,1.87,
2022-05-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,36,0,0,0,0.0,49349.0,265738.0,121265.0,,2.19,
2022-06-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,45,0,0,0,0.0,122777.0,447438.0,174143.0,,2.57,
2022-07-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,63,0,0,12,0.0,268210.0,801208.0,278616.0,,2.88,
2022-08-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,85,0,0,17,0.0,280512.0,961887.0,299831.0,,3.21,
2022-09-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,51,0,0,18,0.0,77663.0,437018.0,176234.0,,2.48,
2022-10-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,50,0,0,0,0.0,39833.0,201009.0,108059.0,,1.86,
2022-11-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,36,0,0,0,0.0,21262.0,127511.0,77970.0,,1.64,
2022-12-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,33,0,0,0,0.0,20871.0,121895.0,80937.0,,1.51,
2023-01-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,32,0,0,0,0.0,25957.0,113635.0,75741.0,,1.5,
2023-02-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,37,0,0,0,0.0,22232.0,110155.0,,,,
2023-03-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,33,0,0,0,0.0,23904.0,154007.0,,,,
2023-04-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,51,0,0,0,0.0,40280.0,250769.0,115033.0,,2.18,
2023-05-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,40,0,0,9,0.0,52475.0,389789.0,167390.0,,2.33,
2023-06-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,39,0,0,18,0.0,109615.0,683713.0,260711.0,,2.62,
2023-07-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,79,0,0,29,0.0,360106.0,1187417.0,387230.0,,3.07,
2023-08-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,92,0,0,27,0.0,549459.0,1524990.0,492929.0,,3.09,
2023-09-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,71,0,11,20,0.0,231736.0,820741.0,299781.0,,2.74,
2023-10-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,46,0,10,13,0.0,71577.0,339285.0,152831.0,,2.22,
2023-11-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,32,0,0,0,0.0,37741.0,229230.0,111865.0,,2.05,
2023-12-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,54,0,0,0,0.0,35557.0,204123.0,119677.0,,1.71,
2024-01-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,43,0,0,11,0.0,25838.0,169714.0,96256.0,,1.76,
2024-02-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,51,0,0,0,0.0,24665.0,168756.0,91231.0,,1.85,
2024-03-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,44,0,0,12,0.0,37234.0,224868.0,115287.0,,1.95,
2024-04-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,49,0,0,0,0.0,49845.0,391836.0,316086.0,,1.24,
2024-05-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,46,0,0,18,0.0,73371.0,510285.0,244059.0,,2.09,
2024-06-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,58,0,14,31,0.0,193184.0,869073.0,365185.0,,2.38,
2024-07-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,91,0,12,38,0.0,386372.0,1378296.0,526293.0,,2.62,
2024-08-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,100,0,0,29,0.0,476290.0,1697681.0,650593.0,,2.61,
2024-09-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,67,0,10,12,0.0,210570.0,994932.0,402136.0,,2.47,
2024-10-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,65,0,0,14,0.0,93607.0,488388.0,218541.0,,2.23,
2024-11-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,36,0,0,0,0.0,53826.0,311262.0,146354.0,,2.13,
2024-12-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,50,0,0,0,0.0,46817.0,240623.0,136152.0,,1.77,
2025-01-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,35,0,0,0,0.0,,230420.0,122139.0,,1.89,
2025-02-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,27,0,0,0,0.0,,226431.0,118487.0,,1.91,
2025-03-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,32,0,0,0,0.0,,294082.0,140478.0,,2.09,
2025-04-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,53,0,0,0,0.0,,475233.0,213664.0,,2.22,
2025-05-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,59,0,0,13,0.0,,671231.0,321580.0,,2.09,
2025-06-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,38,0,0,20,0.0,,1201253.0,501176.0,,2.4,
2025-07-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,71,0,0,27,0.0,,1839778.0,708605.0,,2.6,
2025-08-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,78,0,12,28,0.0,,2263355.0,878901.0,,2.58,
2025-09-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,45,0,0,20,0.0,,1189483.0,529619.0,,2.25,
2025-10-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,37,0,0,0,0.0,,573215.0,304047.0,,1.89,
2025-11-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,33,0,0,0,0.0,,404055.0,190239.0,,2.12,
2025-12-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,48,0,0,0,0.0,,303555.0,173194.0,,1.75,
2026-01-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,34,0,0,0,0.0,,254775.0,142924.0,,1.78,
2026-02-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,26,0,0,0,0.0,,,135986.0,,,
2026-03-01,Albania,Bregdet (Coastal),Shkodër County,shkoder,0,31,0,0,0,0.0,,,,,,
2020-01-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,46,36,0,0,,60094.0,96566.0,52724.0,,1.83,
2020-02-01,Albania,Bregdet (Coastal),Tirana County,tirana,2,40,24,0,0,,32163.0,63781.0,45356.0,,1.41,
2020-03-01,Albania,Bregdet (Coastal),Tirana County,tirana,0,20,17,0,0,,9072.0,17009.0,12171.0,,1.4,
2020-04-01,Albania,Bregdet (Coastal),Tirana County,tirana,0,8,4,0,0,,0.0,0.0,0.0,,,
2020-05-01,Albania,Bregdet (Coastal),Tirana County,tirana,0,11,7,0,0,,10772.0,38098.0,11803.0,,3.23,
2020-06-01,Albania,Bregdet (Coastal),Tirana County,tirana,2,20,15,0,0,,15790.0,104513.0,56431.0,,1.85,
2020-07-01,Albania,Bregdet (Coastal),Tirana County,tirana,0,25,15,0,0,,65071.0,340007.0,124759.0,,2.73,
2020-08-01,Albania,Bregdet (Coastal),Tirana County,tirana,3,30,17,0,0,,132812.0,568284.0,168419.0,,3.37,
2020-09-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,30,13,0,0,,59162.0,185724.0,79123.0,,2.35,
2020-10-01,Albania,Bregdet (Coastal),Tirana County,tirana,2,29,9,0,0,,33741.0,71242.0,37194.0,,1.92,
2020-11-01,Albania,Bregdet (Coastal),Tirana County,tirana,2,24,10,0,0,,37196.0,,,,,
2020-12-01,Albania,Bregdet (Coastal),Tirana County,tirana,3,24,12,0,0,,32730.0,,,,,
2021-01-01,Albania,Bregdet (Coastal),Tirana County,tirana,2,29,16,0,0,,27561.0,55030.0,39664.0,,1.39,
2021-02-01,Albania,Bregdet (Coastal),Tirana County,tirana,3,23,10,0,0,,27712.0,54924.0,,,,
2021-03-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,22,9,0,0,,30641.0,55045.0,,,,
2021-04-01,Albania,Bregdet (Coastal),Tirana County,tirana,3,25,9,0,0,,45244.0,87134.0,54721.0,,1.59,
2021-05-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,31,14,0,0,,71831.0,142095.0,72992.0,,1.95,
2021-06-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,38,22,0,0,,131650.0,324474.0,138766.0,,2.34,
2021-07-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,52,26,0,0,,201192.0,697052.0,246666.0,,2.83,
2021-08-01,Albania,Bregdet (Coastal),Tirana County,tirana,3,65,33,2,0,,251281.0,986183.0,257338.0,,3.83,
2021-09-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,60,23,0,0,,134196.0,377091.0,126171.0,,2.99,
2021-10-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,50,26,0,0,,76169.0,151723.0,74862.0,,2.03,
2021-11-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,39,23,0,0,,78274.0,131065.0,68681.0,,1.91,
2021-12-01,Albania,Bregdet (Coastal),Tirana County,tirana,2,44,20,0,0,,69796.0,123140.0,72858.0,,1.69,
2022-01-01,Albania,Bregdet (Coastal),Tirana County,tirana,3,37,30,0,0,,60594.0,112180.0,59969.0,,1.87,
2022-02-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,38,27,0,0,,57355.0,103768.0,,,,
2022-03-01,Albania,Bregdet (Coastal),Tirana County,tirana,5,39,30,1,0,,68013.0,113136.0,,,,
2022-04-01,Albania,Bregdet (Coastal),Tirana County,tirana,3,42,35,0,0,,75091.0,138541.0,73932.0,,1.87,
2022-05-01,Albania,Bregdet (Coastal),Tirana County,tirana,8,58,41,0,0,,151859.0,265738.0,121265.0,,2.19,
2022-06-01,Albania,Bregdet (Coastal),Tirana County,tirana,6,55,41,0,0,,187580.0,447438.0,174143.0,,2.57,
2022-07-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,60,44,2,0,,257136.0,801208.0,278616.0,,2.88,
2022-08-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,63,49,0,0,,266555.0,961887.0,299831.0,,3.21,
2022-09-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,80,48,4,0,,193360.0,437018.0,176234.0,,2.48,
2022-10-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,60,38,3,0,,99295.0,201009.0,108059.0,,1.86,
2022-11-01,Albania,Bregdet (Coastal),Tirana County,tirana,6,48,37,2,0,,77439.0,127511.0,77970.0,,1.64,
2022-12-01,Albania,Bregdet (Coastal),Tirana County,tirana,6,47,30,2,0,,63560.0,121895.0,80937.0,,1.51,
2023-01-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,42,38,0,0,,60972.0,113635.0,75741.0,,1.5,
2023-02-01,Albania,Bregdet (Coastal),Tirana County,tirana,5,40,34,0,0,,64164.0,110155.0,,,,
2023-03-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,47,38,0,0,,99670.0,154007.0,,,,
2023-04-01,Albania,Bregdet (Coastal),Tirana County,tirana,3,52,39,2,0,,152590.0,250769.0,115033.0,,2.18,
2023-05-01,Albania,Bregdet (Coastal),Tirana County,tirana,5,56,36,2,0,,184173.0,389789.0,167390.0,,2.33,
2023-06-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,69,39,2,0,,277932.0,683713.0,260711.0,,2.62,
2023-07-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,79,37,4,2,,358391.0,1187417.0,387230.0,,3.07,
2023-08-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,83,41,4,0,,374281.0,1524990.0,492929.0,,3.09,
2023-09-01,Albania,Bregdet (Coastal),Tirana County,tirana,6,89,43,3,0,,281540.0,820741.0,299781.0,,2.74,
2023-10-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,76,41,0,0,,141390.0,339285.0,152831.0,,2.22,
2023-11-01,Albania,Bregdet (Coastal),Tirana County,tirana,6,61,41,2,0,,132132.0,229230.0,111865.0,,2.05,
2023-12-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,64,39,3,0,,116505.0,204123.0,119677.0,,1.71,
2024-01-01,Albania,Bregdet (Coastal),Tirana County,tirana,6,51,47,0,0,,107223.0,169714.0,96256.0,,1.76,
2024-02-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,58,42,0,0,,113576.0,168756.0,91231.0,,1.85,
2024-03-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,61,45,2,0,,146100.0,224868.0,115287.0,,1.95,
2024-04-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,73,42,0,0,,255708.0,391836.0,316086.0,,1.24,
2024-05-01,Albania,Bregdet (Coastal),Tirana County,tirana,8,83,43,6,0,,280646.0,510285.0,244059.0,,2.09,
2024-06-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,80,44,5,0,,333003.0,869073.0,365185.0,,2.38,
2024-07-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,88,46,6,0,,450801.0,1378296.0,526293.0,,2.62,
2024-08-01,Albania,Bregdet (Coastal),Tirana County,tirana,6,89,48,4,0,,518726.0,1697681.0,650593.0,,2.61,
2024-09-01,Albania,Bregdet (Coastal),Tirana County,tirana,5,100,47,0,0,,388891.0,994932.0,402136.0,,2.47,
2024-10-01,Albania,Bregdet (Coastal),Tirana County,tirana,5,72,50,4,0,,239187.0,488388.0,218541.0,,2.23,
2024-11-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,58,39,3,0,,176392.0,311262.0,146354.0,,2.13,
2024-12-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,51,42,0,0,,138225.0,240623.0,136152.0,,1.77,
2025-01-01,Albania,Bregdet (Coastal),Tirana County,tirana,6,47,45,0,0,,,230420.0,122139.0,,1.89,
2025-02-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,47,46,0,0,,,226431.0,118487.0,,1.91,
2025-03-01,Albania,Bregdet (Coastal),Tirana County,tirana,5,51,48,2,0,,,294082.0,140478.0,,2.09,
2025-04-01,Albania,Bregdet (Coastal),Tirana County,tirana,5,59,44,3,0,,,475233.0,213664.0,,2.22,
2025-05-01,Albania,Bregdet (Coastal),Tirana County,tirana,6,69,41,0,0,,,671231.0,321580.0,,2.09,
2025-06-01,Albania,Bregdet (Coastal),Tirana County,tirana,5,65,37,4,0,,,1201253.0,501176.0,,2.4,
2025-07-01,Albania,Bregdet (Coastal),Tirana County,tirana,6,69,43,4,0,,,1839778.0,708605.0,,2.6,
2025-08-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,75,47,3,0,,,2263355.0,878901.0,,2.58,
2025-09-01,Albania,Bregdet (Coastal),Tirana County,tirana,5,76,48,4,0,,,1189483.0,529619.0,,2.25,
2025-10-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,71,48,3,0,,,573215.0,304047.0,,1.89,
2025-11-01,Albania,Bregdet (Coastal),Tirana County,tirana,5,56,60,3,0,,,404055.0,190239.0,,2.12,
2025-12-01,Albania,Bregdet (Coastal),Tirana County,tirana,7,53,51,3,0,,,303555.0,173194.0,,1.75,
2026-01-01,Albania,Bregdet (Coastal),Tirana County,tirana,3,46,53,0,0,,,254775.0,142924.0,,1.78,
2026-02-01,Albania,Bregdet (Coastal),Tirana County,tirana,4,43,42,2,0,,,,135986.0,,,
2026-03-01,Albania,Bregdet (Coastal),Tirana County,tirana,6,48,46,3,0,,,,,,,
2020-01-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,5,40,5,2,0,0.0,294416.0,544720.0,219726.0,1048350.0,2.48,1.68
2020-02-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,6,46,2,0,0,0.0,386442.0,610408.0,278714.0,1048350.0,2.19,2.01
2020-03-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,3,26,0,0,0,0.0,191419.0,289593.0,104385.0,1048350.0,2.77,0.89
2020-04-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,2,10,2,0,0,0.0,20748.0,34063.0,2241.0,1048350.0,15.2,0.11
2020-05-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,4,21,2,0,0,0.0,132422.0,166954.0,62040.0,1048350.0,2.69,0.51
2020-06-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,6,52,2,3,0,0.0,3457005.0,3587986.0,797499.0,1048350.0,4.5,11.41
2020-07-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,13,72,4,11,0,12.0,14439552.0,14657372.0,2244495.0,1048350.0,6.53,45.1
2020-08-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,12,79,7,22,3,21.0,16424643.0,16685990.0,2466228.0,1048350.0,6.77,51.34
2020-09-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,5,42,3,4,3,12.0,2956562.0,3124170.0,487917.0,1048350.0,6.4,9.93
2020-10-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,3,27,0,0,0,0.0,473583.0,617635.0,184489.0,1048350.0,3.35,1.9
2020-11-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,0,15,0,0,0,0.0,169412.0,268521.0,87197.0,1048350.0,3.08,0.85
2020-12-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,0,15,0,0,0,0.0,109155.0,183932.0,62451.0,1048350.0,2.95,0.57
2021-01-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,3,17,0,0,0,0.0,150751.0,249008.0,87634.0,1085713.0,2.84,0.74
2021-02-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,0,27,2,0,0,0.0,142762.0,245100.0,104065.0,1085713.0,2.36,0.81
2021-03-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,3,28,0,0,0,0.0,245859.0,359537.0,132604.0,1085713.0,2.71,1.07
2021-04-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,4,34,0,0,0,0.0,527546.0,667922.0,219583.0,1085713.0,3.04,2.05
2021-05-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,5,39,3,2,0,0.0,1318924.0,1501484.0,407124.0,1085713.0,3.69,4.46
2021-06-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,10,60,4,7,0,7.0,6268195.0,6515509.0,1370080.0,1085713.0,4.76,20.0
2021-07-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,11,97,5,26,2,29.0,20542069.0,20944793.0,3531014.0,1085713.0,5.93,62.23
2021-08-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,15,100,8,41,5,41.0,25640193.0,26185693.0,4065400.0,1085713.0,6.44,77.8
2021-09-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,13,81,6,36,4,33.0,9831536.0,10187844.0,1760130.0,1085713.0,5.79,31.28
2021-10-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,6,55,5,21,3,18.0,1884281.0,2185210.0,636693.0,1085713.0,3.43,6.49
2021-11-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,2,31,0,0,0,0.0,343450.0,575764.0,220466.0,1085713.0,2.61,1.77
2021-12-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,0,35,0,0,0,0.0,305382.0,553820.0,235961.0,1085713.0,2.35,1.65
2022-01-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,3,31,0,0,0,0.0,303334.0,505088.0,172813.0,1127178.0,2.92,1.45
2022-02-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,4,39,0,0,0,0.0,375901.0,569773.0,225448.0,1127178.0,2.53,1.81
2022-03-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,5,43,3,3,0,0.0,583998.0,811830.0,314872.0,1127178.0,2.58,2.32
2022-04-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,8,60,4,14,1,18.0,2203960.0,2524820.0,832563.0,1127178.0,3.03,7.47
2022-05-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,13,65,5,23,3,33.0,3906127.0,4262857.0,1230878.0,1127178.0,3.46,12.2
2022-06-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,15,75,9,42,4,46.0,12637448.0,13068016.0,2658171.0,1127178.0,4.92,38.65
2022-07-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,15,81,11,48,5,54.0,24688774.0,25251042.0,4339175.0,1127178.0,5.82,72.26
2022-08-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,18,79,8,48,6,57.0,26836407.0,27515088.0,4376957.0,1127178.0,6.29,78.74
2022-09-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,14,83,8,39,4,57.0,10674564.0,11129168.0,2072946.0,1127178.0,5.37,32.91
2022-10-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,11,70,7,23,0,37.0,2445309.0,2826847.0,891762.0,1127178.0,3.17,8.09
2022-11-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,4,42,4,5,0,0.0,506996.0,800869.0,324118.0,1127178.0,2.47,2.37
2022-12-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,3,40,2,2,0,0.0,410422.0,739985.0,329442.0,1127178.0,2.25,2.12
2023-01-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,6,38,3,2,0,0.0,353870.0,601576.0,228788.0,1149340.0,2.63,1.69
2023-02-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,6,45,2,0,0,0.0,411618.0,651143.0,272438.0,1149340.0,2.39,2.02
2023-03-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,10,52,3,6,0,0.0,698375.0,982111.0,424191.0,1149340.0,2.32,2.76
2023-04-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,9,63,7,21,2,22.0,2646085.0,3040869.0,1090608.0,1149340.0,2.79,8.82
2023-05-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,13,69,6,32,3,40.0,5135325.0,5570471.0,1624019.0,1149340.0,3.43,15.63
2023-06-01,Croatia,Adriatic Croatia,Dubrovačko-neretvanska županija,dubrovnik,16,83,8,49,6,65.0,12706943.0,13182447.0,2732647.0,1149340.0,4.82,38.23
