date,country,region,city,gt_airbnb,gt_hotel,gt_flights,gt_attraction_1,gt_attraction_2,gt_attraction_3,nights_spent_nuts2,nights_spent_country,arrivals_country,bed_places_country,avg_length_of_stay_country,occupancy_rate_country
2021-05-01,Greece,Ionia Nisia,corfu,3,32,9,0,1,0,119486.0,1883756.0,605147.0,1019052.0,3.11,5.96
2021-06-01,Greece,Ionia Nisia,corfu,4,46,11,0,1,0,882586.0,7273925.0,1921447.0,1019052.0,3.79,23.79
2021-07-01,Greece,Ionia Nisia,corfu,5,60,14,0,1,0,2360891.0,16705834.0,3765280.0,1019052.0,4.44,52.88
2021-08-01,Greece,Ionia Nisia,corfu,3,54,15,0,1,0,2928672.0,20317996.0,4438395.0,1019052.0,4.58,64.32
2021-09-01,Greece,Ionia Nisia,corfu,2,38,13,0,1,1,2256727.0,14995441.0,3367348.0,1019052.0,4.45,49.05
2021-10-01,Greece,Ionia Nisia,corfu,1,21,9,0,0,0,643597.0,8147055.0,2031275.0,1019052.0,4.01,25.79
2021-11-01,Greece,Ionia Nisia,corfu,1,11,5,0,0,0,22124.0,1574631.0,645128.0,1019052.0,2.44,5.15
2021-12-01,Greece,Ionia Nisia,corfu,1,10,4,0,0,0,13945.0,1098827.0,524613.0,1019052.0,2.09,3.48
2022-01-01,Greece,Ionia Nisia,corfu,3,28,12,0,1,0,10865.0,890680.0,432152.0,1278776.0,2.06,2.25
2022-02-01,Greece,Ionia Nisia,corfu,3,32,12,0,0,0,15978.0,1012437.0,488775.0,1278776.0,2.07,2.83
2022-03-01,Greece,Ionia Nisia,corfu,4,31,13,0,1,0,25257.0,1684839.0,737333.0,1278776.0,2.29,4.25
2022-04-01,Greece,Ionia Nisia,corfu,6,49,19,0,1,0,363688.0,5002313.0,1818043.0,1278776.0,2.75,13.04
2022-05-01,Greece,Ionia Nisia,corfu,7,71,25,0,1,0,1649672.0,12694208.0,3193521.0,1278776.0,3.97,32.02
2022-06-01,Greece,Ionia Nisia,corfu,6,79,26,0,2,1,2797962.0,19739970.0,4469678.0,1278776.0,4.42,51.46
2022-07-01,Greece,Ionia Nisia,corfu,6,76,25,1,2,1,3715283.0,27445185.0,5506656.0,1278776.0,4.98,69.23
2022-08-01,Greece,Ionia Nisia,corfu,5,61,19,0,1,0,4031458.0,29824098.0,6222628.0,1278776.0,4.79,75.23
2022-09-01,Greece,Ionia Nisia,corfu,2,34,14,0,1,1,2995652.0,20688693.0,4436623.0,1278776.0,4.66,53.93
2022-10-01,Greece,Ionia Nisia,corfu,1,19,9,0,0,0,817400.0,9858886.0,2409230.0,1278776.0,4.09,24.87
2022-11-01,Greece,Ionia Nisia,corfu,1,13,6,0,0,0,46586.0,1967281.0,866741.0,1278776.0,2.27,5.13
2022-12-01,Greece,Ionia Nisia,corfu,1,14,7,0,0,0,42833.0,1937314.0,831976.0,1278776.0,2.33,4.89
2023-01-01,Greece,Ionia Nisia,corfu,4,39,16,0,1,0,19164.0,1591829.0,723472.0,1237782.0,2.2,4.15
2023-02-01,Greece,Ionia Nisia,corfu,4,32,14,0,1,0,27636.0,1603094.0,757301.0,1237782.0,2.12,4.63
2023-03-01,Greece,Ionia Nisia,corfu,5,37,14,0,1,0,37014.0,2450684.0,1114884.0,1237782.0,2.2,6.39
2023-04-01,Greece,Ionia Nisia,corfu,5,43,15,0,1,0,518558.0,6491390.0,2156633.0,1237782.0,3.01,17.48
2023-05-01,Greece,Ionia Nisia,corfu,6,56,19,0,1,0,1975245.0,14349293.0,3632014.0,1237782.0,3.95,37.4
2023-06-01,Greece,Ionia Nisia,corfu,6,70,22,1,1,0,3411642.0,22554193.0,5132877.0,1237782.0,4.39,60.74
2023-07-01,Greece,Ionia Nisia,corfu,5,77,28,0,2,1,4386318.0,29461403.0,6104604.0,1237782.0,4.83,76.78
2023-08-01,Greece,Ionia Nisia,corfu,4,58,19,0,2,1,4707007.0,31687354.0,6706282.0,1237782.0,4.73,82.58
2023-09-01,Greece,Ionia Nisia,corfu,3,34,14,0,1,1,3516683.0,22215646.0,4891345.0,1237782.0,4.54,59.83
2023-10-01,Greece,Ionia Nisia,corfu,1,21,9,0,0,0,1045691.0,10467410.0,2664617.0,1237782.0,3.93,27.28
2023-11-01,Greece,Ionia Nisia,corfu,1,14,5,0,0,0,58571.0,2201951.0,985494.0,1237782.0,2.23,5.93
2023-12-01,Greece,Ionia Nisia,corfu,1,13,6,0,0,0,59270.0,2135574.0,912901.0,1237782.0,2.34,5.57
2024-01-01,Greece,Ionia Nisia,corfu,4,36,13,0,1,0,20748.0,1590600.0,725894.0,1244717.0,2.19,4.12
2024-02-01,Greece,Ionia Nisia,corfu,3,36,12,0,1,0,37723.0,1669445.0,777542.0,1244717.0,2.15,4.62
2024-03-01,Greece,Ionia Nisia,corfu,4,39,14,0,1,0,43846.0,2666674.0,1202277.0,1244717.0,2.22,6.91
2024-04-01,Greece,Ionia Nisia,corfu,5,42,17,0,1,0,565495.0,6647713.0,2222037.0,1244717.0,2.99,17.8
2024-05-01,Greece,Ionia Nisia,corfu,6,58,19,1,1,0,2123557.0,15061894.0,3781852.0,1244717.0,3.98,39.03
2024-06-01,Greece,Ionia Nisia,corfu,6,74,22,1,2,1,3402431.0,23239692.0,5325670.0,1244717.0,4.36,62.24
2024-07-01,Greece,Ionia Nisia,corfu,6,79,23,1,2,1,4662212.0,30500850.0,6286235.0,1244717.0,4.85,79.05
2024-08-01,Greece,Ionia Nisia,corfu,4,69,20,0,1,1,4971842.0,33001001.0,7023179.0,1244717.0,4.7,85.53
2024-09-01,Greece,Ionia Nisia,corfu,3,44,16,1,1,1,3499191.0,23097441.0,5051618.0,1244717.0,4.57,61.85
2024-10-01,Greece,Ionia Nisia,corfu,1,25,10,0,1,0,1085936.0,10949434.0,2791216.0,1244717.0,3.92,28.38
2024-11-01,Greece,Ionia Nisia,corfu,1,14,6,0,0,0,55487.0,2286095.0,1015253.0,1244717.0,2.25,6.12
2024-12-01,Greece,Ionia Nisia,corfu,1,15,6,0,1,0,56232.0,2233823.0,950494.0,1244717.0,2.35,5.79
2025-01-01,Greece,Ionia Nisia,corfu,4,37,14,0,0,0,,1656673.0,742865.0,,2.23,
2025-02-01,Greece,Ionia Nisia,corfu,3,35,13,0,0,0,,1736159.0,792580.0,,2.19,
2025-03-01,Greece,Ionia Nisia,corfu,4,40,14,0,1,0,,2728327.0,1208535.0,,2.26,
2025-04-01,Greece,Ionia Nisia,corfu,5,44,16,0,1,0,,7007060.0,2256607.0,,3.11,
2025-05-01,Greece,Ionia Nisia,corfu,5,56,20,1,1,1,,15344134.0,3855399.0,,3.98,
2025-06-01,Greece,Ionia Nisia,corfu,6,79,23,1,2,1,,23664485.0,5463943.0,,4.33,
2025-07-01,Greece,Ionia Nisia,corfu,5,78,24,1,2,1,,31042269.0,6388875.0,,4.86,
2025-08-01,Greece,Ionia Nisia,corfu,7,100,51,3,3,1,,33942944.0,7191177.0,,4.72,
2025-09-01,Greece,Ionia Nisia,corfu,4,56,35,2,2,1,,23311959.0,5085544.0,,4.58,
2025-10-01,Greece,Ionia Nisia,corfu,2,31,18,1,1,0,,11145425.0,2821077.0,,3.95,
2025-11-01,Greece,Ionia Nisia,corfu,1,23,15,1,1,0,,2325074.0,1030092.0,,2.26,
2025-12-01,Greece,Ionia Nisia,corfu,2,21,12,1,1,0,,2261248.0,966702.0,,2.34,
2026-01-01,Greece,Ionia Nisia,corfu,5,48,23,1,1,0,,1651344.0,735297.0,,2.25,
2026-02-01,Greece,Ionia Nisia,corfu,4,51,25,1,1,0,,,811585.0,,,
2026-03-01,Greece,Ionia Nisia,corfu,4,46,25,2,2,1,,,,,,
2020-01-01,Greece,Kriti,heraklion,2,28,18,3,6,6,133110.0,1741391.0,811844.0,942864.0,2.14,5.96
2020-02-01,Greece,Kriti,heraklion,2,28,15,8,5,4,239450.0,1808607.0,858454.0,942864.0,2.11,6.61
2020-03-01,Greece,Kriti,heraklion,1,9,6,5,3,2,69390.0,,,942864.0,,
2020-04-01,Greece,Kriti,heraklion,0,5,4,8,2,1,2563.0,66553.0,16120.0,942864.0,4.13,0.24
2020-05-01,Greece,Kriti,heraklion,0,8,5,3,3,3,4478.0,94550.0,32967.0,942864.0,2.87,0.32
2020-06-01,Greece,Kriti,heraklion,2,16,9,3,4,4,39685.0,902492.0,376638.0,942864.0,2.4,3.19
2020-07-01,Greece,Kriti,heraklion,3,30,12,3,8,9,1467414.0,6908326.0,1727507.0,942864.0,4.0,23.64
2020-08-01,Greece,Kriti,heraklion,3,29,13,3,14,11,2613845.0,12335085.0,2786080.0,942864.0,4.43,42.2
2020-09-01,Greece,Kriti,heraklion,1,21,11,8,9,8,1946379.0,7722629.0,1704143.0,942864.0,4.53,27.3
2020-10-01,Greece,Kriti,heraklion,1,15,7,6,5,5,1488211.0,5250308.0,1216975.0,942864.0,4.31,17.96
2020-11-01,Greece,Kriti,heraklion,0,7,5,3,1,1,105348.0,569759.0,167440.0,942864.0,3.4,2.01
2020-12-01,Greece,Kriti,heraklion,1,6,6,3,1,2,31868.0,,,942864.0,,
2021-01-01,Greece,Kriti,heraklion,1,7,6,2,2,3,34756.0,380183.0,146591.0,1019052.0,2.59,1.2
2021-02-01,Greece,Kriti,heraklion,0,7,5,5,2,2,47130.0,408460.0,169046.0,1019052.0,2.42,1.43
2021-03-01,Greece,Kriti,heraklion,0,9,6,4,2,3,55607.0,509539.0,207799.0,1019052.0,2.45,1.61
2021-04-01,Greece,Kriti,heraklion,2,12,6,3,2,5,33376.0,591166.0,193278.0,1019052.0,3.06,1.93
2021-05-01,Greece,Kriti,heraklion,3,27,9,2,6,9,454159.0,1883756.0,605147.0,1019052.0,3.11,5.96
2021-06-01,Greece,Kriti,heraklion,3,36,9,3,12,17,1616076.0,7273925.0,1921447.0,1019052.0,3.79,23.79
2021-07-01,Greece,Kriti,heraklion,4,42,12,4,16,30,3995311.0,16705834.0,3765280.0,1019052.0,4.44,52.88
2021-08-01,Greece,Kriti,heraklion,3,45,11,4,19,29,4820569.0,20317996.0,4438395.0,1019052.0,4.58,64.32
2021-09-01,Greece,Kriti,heraklion,2,31,13,7,16,19,3920528.0,14995441.0,3367348.0,1019052.0,4.45,49.05
2021-10-01,Greece,Kriti,heraklion,1,19,8,6,12,11,2741729.0,8147055.0,2031275.0,1019052.0,4.01,25.79
2021-11-01,Greece,Kriti,heraklion,1,9,6,3,3,2,194443.0,1574631.0,645128.0,1019052.0,2.44,5.15
2021-12-01,Greece,Kriti,heraklion,1,8,4,2,2,2,59982.0,1098827.0,524613.0,1019052.0,2.09,3.48
2022-01-01,Greece,Kriti,heraklion,2,16,9,4,4,6,50744.0,890680.0,432152.0,1278776.0,2.06,2.25
2022-02-01,Greece,Kriti,heraklion,3,21,10,6,5,6,63208.0,1012437.0,488775.0,1278776.0,2.07,2.83
2022-03-01,Greece,Kriti,heraklion,3,21,10,5,7,7,132457.0,1684839.0,737333.0,1278776.0,2.29,4.25
2022-04-01,Greece,Kriti,heraklion,3,35,14,5,13,12,1392092.0,5002313.0,1818043.0,1278776.0,2.75,13.04
2022-05-01,Greece,Kriti,heraklion,5,46,19,6,16,17,3533519.0,12694208.0,3193521.0,1278776.0,3.97,32.02
2022-06-01,Greece,Kriti,heraklion,5,47,20,6,18,23,4933302.0,19739970.0,4469678.0,1278776.0,4.42,51.46
2022-07-01,Greece,Kriti,heraklion,5,45,21,6,21,26,6488781.0,27445185.0,5506656.0,1278776.0,4.98,69.23
2022-08-01,Greece,Kriti,heraklion,4,42,17,6,22,24,6796769.0,29824098.0,6222628.0,1278776.0,4.79,75.23
2022-09-01,Greece,Kriti,heraklion,2,32,14,9,19,14,5165343.0,20688693.0,4436623.0,1278776.0,4.66,53.93
2022-10-01,Greece,Kriti,heraklion,2,22,11,8,12,8,3110500.0,9858886.0,2409230.0,1278776.0,4.09,24.87
2022-11-01,Greece,Kriti,heraklion,1,10,6,4,3,2,243050.0,1967281.0,866741.0,1278776.0,2.27,5.13
2022-12-01,Greece,Kriti,heraklion,1,11,7,3,3,2,115382.0,1937314.0,831976.0,1278776.0,2.33,4.89
2023-01-01,Greece,Kriti,heraklion,3,24,12,4,6,5,76532.0,1591829.0,723472.0,1237782.0,2.2,4.15
2023-02-01,Greece,Kriti,heraklion,3,23,9,6,6,7,92567.0,1603094.0,757301.0,1237782.0,2.12,4.63
2023-03-01,Greece,Kriti,heraklion,3,25,11,6,7,6,215999.0,2450684.0,1114884.0,1237782.0,2.2,6.39
2023-04-01,Greece,Kriti,heraklion,4,31,14,6,12,9,1670326.0,6491390.0,2156633.0,1237782.0,3.01,17.48
2023-05-01,Greece,Kriti,heraklion,4,39,14,5,17,12,3759862.0,14349293.0,3632014.0,1237782.0,3.95,37.4
2023-06-01,Greece,Kriti,heraklion,4,44,18,6,20,17,5390387.0,22554193.0,5132877.0,1237782.0,4.39,60.74
2023-07-01,Greece,Kriti,heraklion,4,45,17,6,19,24,6771870.0,29461403.0,6104604.0,1237782.0,4.83,76.78
2023-08-01,Greece,Kriti,heraklion,3,40,16,5,22,18,7211676.0,31687354.0,6706282.0,1237782.0,4.73,82.58
2023-09-01,Greece,Kriti,heraklion,2,31,13,8,22,13,5494682.0,22215646.0,4891345.0,1237782.0,4.54,59.83
2023-10-01,Greece,Kriti,heraklion,1,20,10,8,11,7,3210251.0,10467410.0,2664617.0,1237782.0,3.93,27.28
2023-11-01,Greece,Kriti,heraklion,1,12,6,5,3,2,311150.0,2201951.0,985494.0,1237782.0,2.23,5.93
2023-12-01,Greece,Kriti,heraklion,1,11,6,3,3,2,137589.0,2135574.0,912901.0,1237782.0,2.34,5.57
2024-01-01,Greece,Kriti,heraklion,2,25,10,5,5,6,86788.0,1590600.0,725894.0,1244717.0,2.19,4.12
2024-02-01,Greece,Kriti,heraklion,2,23,11,7,7,7,138855.0,1669445.0,777542.0,1244717.0,2.15,4.62
2024-03-01,Greece,Kriti,heraklion,3,26,12,6,9,7,262425.0,2666674.0,1202277.0,1244717.0,2.22,6.91
2024-04-01,Greece,Kriti,heraklion,3,32,14,6,13,12,1546429.0,6647713.0,2222037.0,1244717.0,2.99,17.8
2024-05-01,Greece,Kriti,heraklion,3,39,15,8,20,16,3949408.0,15061894.0,3781852.0,1244717.0,3.98,39.03
2024-06-01,Greece,Kriti,heraklion,4,40,17,7,20,21,5487247.0,23239692.0,5325670.0,1244717.0,4.36,62.24
2024-07-01,Greece,Kriti,heraklion,4,43,20,7,18,27,6677696.0,30500850.0,6286235.0,1244717.0,4.85,79.05
2024-08-01,Greece,Kriti,heraklion,2,41,17,6,19,25,7077616.0,33001001.0,7023179.0,1244717.0,4.7,85.53
2024-09-01,Greece,Kriti,heraklion,2,32,14,11,28,17,5556876.0,23097441.0,5051618.0,1244717.0,4.57,61.85
2024-10-01,Greece,Kriti,heraklion,1,22,11,9,14,9,3262893.0,10949434.0,2791216.0,1244717.0,3.92,28.38
2024-11-01,Greece,Kriti,heraklion,1,13,7,5,3,2,350099.0,2286095.0,1015253.0,1244717.0,2.25,6.12
2024-12-01,Greece,Kriti,heraklion,2,14,7,4,4,3,142247.0,2233823.0,950494.0,1244717.0,2.35,5.79
2025-01-01,Greece,Kriti,heraklion,3,25,12,5,8,7,,1656673.0,742865.0,,2.23,
2025-02-01,Greece,Kriti,heraklion,2,22,12,7,8,31,,1736159.0,792580.0,,2.19,
2025-03-01,Greece,Kriti,heraklion,3,26,12,6,10,15,,2728327.0,1208535.0,,2.26,
2025-04-01,Greece,Kriti,heraklion,3,32,15,6,14,15,,7007060.0,2256607.0,,3.11,
2025-05-01,Greece,Kriti,heraklion,3,38,17,7,22,20,,15344134.0,3855399.0,,3.98,
2025-06-01,Greece,Kriti,heraklion,4,39,19,7,20,27,,23664485.0,5463943.0,,4.33,
2025-07-01,Greece,Kriti,heraklion,3,47,26,9,21,29,,31042269.0,6388875.0,,4.86,
2025-08-01,Greece,Kriti,heraklion,6,84,100,10,28,30,,33942944.0,7191177.0,,4.72,
2025-09-01,Greece,Kriti,heraklion,5,68,96,13,29,18,,23311959.0,5085544.0,,4.58,
2025-10-01,Greece,Kriti,heraklion,3,40,66,11,20,13,,11145425.0,2821077.0,,3.95,
2025-11-01,Greece,Kriti,heraklion,3,32,55,7,9,6,,2325074.0,1030092.0,,2.26,
2025-12-01,Greece,Kriti,heraklion,2,24,35,5,7,5,,2261248.0,966702.0,,2.34,
2026-01-01,Greece,Kriti,heraklion,3,33,31,6,10,10,,1651344.0,735297.0,,2.25,
2026-02-01,Greece,Kriti,heraklion,4,39,41,9,12,14,,,811585.0,,,
2026-03-01,Greece,Kriti,heraklion,3,36,40,8,12,14,,,,,,
2020-01-01,Greece,Notio Aigaio,rhodes,0,2,1,0,36,0,145445.0,1741391.0,811844.0,942864.0,2.14,5.96
2020-02-01,Greece,Notio Aigaio,rhodes,0,2,0,0,32,0,128076.0,1808607.0,858454.0,942864.0,2.11,6.61
2020-03-01,Greece,Notio Aigaio,rhodes,0,1,0,0,19,0,66562.0,,,942864.0,,
2020-04-01,Greece,Notio Aigaio,rhodes,0,1,0,0,18,0,5349.0,66553.0,16120.0,942864.0,4.13,0.24
2020-05-01,Greece,Notio Aigaio,rhodes,0,1,0,0,21,0,8404.0,94550.0,32967.0,942864.0,2.87,0.32
2020-06-01,Greece,Notio Aigaio,rhodes,0,1,0,0,26,0,102028.0,902492.0,376638.0,942864.0,2.4,3.19
2020-07-01,Greece,Notio Aigaio,rhodes,0,2,0,0,38,0,1657670.0,6908326.0,1727507.0,942864.0,4.0,23.64
2020-08-01,Greece,Notio Aigaio,rhodes,0,2,0,0,39,0,3413760.0,12335085.0,2786080.0,942864.0,4.43,42.2
2020-09-01,Greece,Notio Aigaio,rhodes,0,1,0,0,30,0,2462719.0,7722629.0,1704143.0,942864.0,4.53,27.3
2020-10-01,Greece,Notio Aigaio,rhodes,0,1,0,0,20,0,1913660.0,5250308.0,1216975.0,942864.0,4.31,17.96
2020-11-01,Greece,Notio Aigaio,rhodes,0,0,0,0,14,0,130742.0,569759.0,167440.0,942864.0,3.4,2.01
2020-12-01,Greece,Notio Aigaio,rhodes,0,0,0,0,16,0,57665.0,,,942864.0,,
2021-01-01,Greece,Notio Aigaio,rhodes,0,1,0,0,19,0,67820.0,380183.0,146591.0,1019052.0,2.59,1.2
2021-02-01,Greece,Notio Aigaio,rhodes,0,1,0,0,18,0,48018.0,408460.0,169046.0,1019052.0,2.42,1.43
2021-03-01,Greece,Notio Aigaio,rhodes,0,1,0,0,20,0,68380.0,509539.0,207799.0,1019052.0,2.45,1.61
2021-04-01,Greece,Notio Aigaio,rhodes,0,1,0,0,21,0,200818.0,591166.0,193278.0,1019052.0,3.06,1.93
2021-05-01,Greece,Notio Aigaio,rhodes,0,1,0,0,30,0,451491.0,1883756.0,605147.0,1019052.0,3.11,5.96
2021-06-01,Greece,Notio Aigaio,rhodes,0,2,0,0,43,0,1957868.0,7273925.0,1921447.0,1019052.0,3.79,23.79
2021-07-01,Greece,Notio Aigaio,rhodes,0,2,0,0,55,0,4601366.0,16705834.0,3765280.0,1019052.0,4.44,52.88
2021-08-01,Greece,Notio Aigaio,rhodes,0,2,0,0,51,0,5460021.0,20317996.0,4438395.0,1019052.0,4.58,64.32
2021-09-01,Greece,Notio Aigaio,rhodes,0,2,0,0,39,0,4294510.0,14995441.0,3367348.0,1019052.0,4.45,49.05
2021-10-01,Greece,Notio Aigaio,rhodes,0,1,0,0,30,0,2527740.0,8147055.0,2031275.0,1019052.0,4.01,25.79
2021-11-01,Greece,Notio Aigaio,rhodes,0,1,0,0,19,0,156903.0,1574631.0,645128.0,1019052.0,2.44,5.15
2021-12-01,Greece,Notio Aigaio,rhodes,0,1,0,0,17,0,63670.0,1098827.0,524613.0,1019052.0,2.09,3.48
2022-01-01,Greece,Notio Aigaio,rhodes,0,1,0,0,28,0,41664.0,890680.0,432152.0,1278776.0,2.06,2.25
2022-02-01,Greece,Notio Aigaio,rhodes,0,1,0,0,29,0,82392.0,1012437.0,488775.0,1278776.0,2.07,2.83
2022-03-01,Greece,Notio Aigaio,rhodes,0,1,0,0,30,0,216973.0,1684839.0,737333.0,1278776.0,2.29,4.25
2022-04-01,Greece,Notio Aigaio,rhodes,0,2,0,0,41,0,1202665.0,5002313.0,1818043.0,1278776.0,2.75,13.04
2022-05-01,Greece,Notio Aigaio,rhodes,0,3,1,0,51,0,3837175.0,12694208.0,3193521.0,1278776.0,3.97,32.02
2022-06-01,Greece,Notio Aigaio,rhodes,0,3,1,0,54,0,5861725.0,19739970.0,4469678.0,1278776.0,4.42,51.46
2022-07-01,Greece,Notio Aigaio,rhodes,0,3,1,0,56,0,7654767.0,27445185.0,5506656.0,1278776.0,4.98,69.23
2022-08-01,Greece,Notio Aigaio,rhodes,0,3,1,0,50,0,7988919.0,29824098.0,6222628.0,1278776.0,4.79,75.23
2022-09-01,Greece,Notio Aigaio,rhodes,0,2,0,0,39,0,5810752.0,20688693.0,4436623.0,1278776.0,4.66,53.93
2022-10-01,Greece,Notio Aigaio,rhodes,0,1,0,0,28,0,2958968.0,9858886.0,2409230.0,1278776.0,4.09,24.87
2022-11-01,Greece,Notio Aigaio,rhodes,0,1,0,0,18,0,308132.0,1967281.0,866741.0,1278776.0,2.27,5.13
2022-12-01,Greece,Notio Aigaio,rhodes,0,1,0,0,18,0,195869.0,1937314.0,831976.0,1278776.0,2.33,4.89
2023-01-01,Greece,Notio Aigaio,rhodes,0,2,0,0,29,0,104549.0,1591829.0,723472.0,1237782.0,2.2,4.15
2023-02-01,Greece,Notio Aigaio,rhodes,0,1,0,0,27,0,79538.0,1603094.0,757301.0,1237782.0,2.12,4.63
2023-03-01,Greece,Notio Aigaio,rhodes,0,2,0,0,29,0,260696.0,2450684.0,1114884.0,1237782.0,2.2,6.39
2023-04-01,Greece,Notio Aigaio,rhodes,0,2,0,0,37,0,1555202.0,6491390.0,2156633.0,1237782.0,3.01,17.48
2023-05-01,Greece,Notio Aigaio,rhodes,0,2,1,0,45,0,4468407.0,14349293.0,3632014.0,1237782.0,3.95,37.4
2023-06-01,Greece,Notio Aigaio,rhodes,0,3,1,0,51,0,6530781.0,22554193.0,5132877.0,1237782.0,4.39,60.74
2023-07-01,Greece,Notio Aigaio,rhodes,0,4,1,0,57,0,7920557.0,29461403.0,6104604.0,1237782.0,4.83,76.78
2023-08-01,Greece,Notio Aigaio,rhodes,0,2,1,0,57,0,7923980.0,31687354.0,6706282.0,1237782.0,4.73,82.58
2023-09-01,Greece,Notio Aigaio,rhodes,0,2,0,0,43,0,6004034.0,22215646.0,4891345.0,1237782.0,4.54,59.83
2023-10-01,Greece,Notio Aigaio,rhodes,0,1,0,0,28,0,3029512.0,10467410.0,2664617.0,1237782.0,3.93,27.28
2023-11-01,Greece,Notio Aigaio,rhodes,0,1,0,0,19,0,272093.0,2201951.0,985494.0,1237782.0,2.23,5.93
2023-12-01,Greece,Notio Aigaio,rhodes,0,1,0,0,19,0,210837.0,2135574.0,912901.0,1237782.0,2.34,5.57
2024-01-01,Greece,Notio Aigaio,rhodes,0,2,0,0,30,0,110078.0,1590600.0,725894.0,1244717.0,2.19,4.12
2024-02-01,Greece,Notio Aigaio,rhodes,0,2,0,0,30,0,98147.0,1669445.0,777542.0,1244717.0,2.15,4.62
2024-03-01,Greece,Notio Aigaio,rhodes,0,2,0,0,33,0,325938.0,2666674.0,1202277.0,1244717.0,2.22,6.91
2024-04-01,Greece,Notio Aigaio,rhodes,0,2,0,0,39,0,1635008.0,6647713.0,2222037.0,1244717.0,2.99,17.8
2024-05-01,Greece,Notio Aigaio,rhodes,0,3,1,0,49,0,4715252.0,15061894.0,3781852.0,1244717.0,3.98,39.03
2024-06-01,Greece,Notio Aigaio,rhodes,0,3,1,0,50,0,6921142.0,23239692.0,5325670.0,1244717.0,4.36,62.24
2024-07-01,Greece,Notio Aigaio,rhodes,0,3,1,0,57,0,8558904.0,30500850.0,6286235.0,1244717.0,4.85,79.05
2024-08-01,Greece,Notio Aigaio,rhodes,0,3,1,0,51,0,8790735.0,33001001.0,7023179.0,1244717.0,4.7,85.53
2024-09-01,Greece,Notio Aigaio,rhodes,0,2,0,0,39,0,6527677.0,23097441.0,5051618.0,1244717.0,4.57,61.85
2024-10-01,Greece,Notio Aigaio,rhodes,0,1,0,0,27,0,3356120.0,10949434.0,2791216.0,1244717.0,3.92,28.38
2024-11-01,Greece,Notio Aigaio,rhodes,0,1,0,0,17,0,257904.0,2286095.0,1015253.0,1244717.0,2.25,6.12
2024-12-01,Greece,Notio Aigaio,rhodes,0,1,0,0,19,0,203561.0,2233823.0,950494.0,1244717.0,2.35,5.79
2025-01-01,Greece,Notio Aigaio,rhodes,0,2,0,0,27,0,,1656673.0,742865.0,,2.23,
2025-02-01,Greece,Notio Aigaio,rhodes,0,2,0,0,100,0,,1736159.0,792580.0,,2.19,
2025-03-01,Greece,Notio Aigaio,rhodes,0,2,0,0,32,0,,2728327.0,1208535.0,,2.26,
2025-04-01,Greece,Notio Aigaio,rhodes,0,2,0,0,32,0,,7007060.0,2256607.0,,3.11,
2025-05-01,Greece,Notio Aigaio,rhodes,0,3,1,0,39,0,,15344134.0,3855399.0,,3.98,
2025-06-01,Greece,Notio Aigaio,rhodes,0,3,1,0,45,0,,23664485.0,5463943.0,,4.33,
2025-07-01,Greece,Notio Aigaio,rhodes,0,3,1,0,50,0,,31042269.0,6388875.0,,4.86,
2025-08-01,Greece,Notio Aigaio,rhodes,0,5,2,0,56,0,,33942944.0,7191177.0,,4.72,
2025-09-01,Greece,Notio Aigaio,rhodes,0,3,2,0,43,0,,23311959.0,5085544.0,,4.58,
2025-10-01,Greece,Notio Aigaio,rhodes,0,2,1,0,29,0,,11145425.0,2821077.0,,3.95,
2025-11-01,Greece,Notio Aigaio,rhodes,0,1,1,0,22,0,,2325074.0,1030092.0,,2.26,
2025-12-01,Greece,Notio Aigaio,rhodes,0,1,1,0,21,0,,2261248.0,966702.0,,2.34,
2026-01-01,Greece,Notio Aigaio,rhodes,0,2,1,0,29,0,,1651344.0,735297.0,,2.25,
2026-02-01,Greece,Notio Aigaio,rhodes,0,2,1,0,31,0,,,811585.0,,,
2026-03-01,Greece,Notio Aigaio,rhodes,0,2,1,0,31,0,,,,,,
2020-01-01,Greece,Kentriki Makedonia,thessaloniki,4,40,19,1,52,0,250489.0,1741391.0,811844.0,942864.0,2.14,5.96
2020-02-01,Greece,Kentriki Makedonia,thessaloniki,4,39,15,1,64,0,255021.0,1808607.0,858454.0,942864.0,2.11,6.61
2020-03-01,Greece,Kentriki Makedonia,thessaloniki,2,15,9,0,51,0,89633.0,,,942864.0,,
2020-04-01,Greece,Kentriki Makedonia,thessaloniki,1,7,3,0,52,0,9792.0,66553.0,16120.0,942864.0,4.13,0.24
2020-05-01,Greece,Kentriki Makedonia,thessaloniki,1,10,6,0,63,0,16319.0,94550.0,32967.0,942864.0,2.87,0.32
2020-06-01,Greece,Kentriki Makedonia,thessaloniki,2,18,9,0,63,0,205546.0,902492.0,376638.0,942864.0,2.4,3.19
2020-07-01,Greece,Kentriki Makedonia,thessaloniki,3,22,11,1,58,0,802914.0,6908326.0,1727507.0,942864.0,4.0,23.64
2020-08-01,Greece,Kentriki Makedonia,thessaloniki,2,21,8,0,55,0,1094463.0,12335085.0,2786080.0,942864.0,4.43,42.2
2020-09-01,Greece,Kentriki Makedonia,thessaloniki,2,22,8,1,53,0,572280.0,7722629.0,1704143.0,942864.0,4.53,27.3
2020-10-01,Greece,Kentriki Makedonia,thessaloniki,2,18,9,1,47,0,379947.0,5250308.0,1216975.0,942864.0,4.31,17.96
