date,country,region,city,gt_airbnb,gt_hotel,gt_flights,gt_attraction_1,gt_attraction_2,gt_attraction_3,nights_spent_nuts2,nights_spent_country,arrivals_country,bed_places_country,avg_length_of_stay_country,occupancy_rate_country,dest_stringency_index,origin1_stringency,origin2_stringency,origin3_stringency,origin_top3_stringency_avg,month,arrivals_last_year,arrivals_yoy_pct_change
2020-03-01,Italy,Sicilia,palermo,0,7,1,1,4,0,114766.0,3863237.0,811074.0,5151356.0,4.76,2.42,80.42451612903226,48.77451612903226,45.86419354838709,36.63322580645161,43.75731182795698,3,,
2020-04-01,Italy,Sicilia,palermo,0,3,1,0,4,0,38475.0,1325236.0,78747.0,5151356.0,16.83,0.86,90.65033333333332,76.85,72.69,79.62999999999998,76.38999999999999,4,,
2020-05-01,Italy,Sicilia,palermo,0,5,1,1,4,0,62552.0,2288349.0,515876.0,5151356.0,4.44,1.43,73.68451612903226,63.84193548387096,72.69,74.22516129032257,70.25236559139785,5,,
2020-06-01,Italy,Sicilia,palermo,1,9,1,1,4,0,233896.0,11704846.0,3815585.0,5151356.0,3.07,7.57,67.59,61.327666666666666,70.71133333333334,70.866,67.635,6,,
2020-07-01,Italy,Sicilia,palermo,1,12,2,1,3,0,1193133.0,39957570.0,9745648.0,5151356.0,4.1,25.02,66.9932258064516,56.79387096774194,68.98,65.38129032258064,63.718387096774194,7,,
2020-08-01,Italy,Sicilia,palermo,1,14,1,1,4,0,2221954.0,64343840.0,14315376.0,5151356.0,4.49,40.29,66.60516129032257,57.92709677419355,68.98,67.63612903225805,64.84774193548387,8,,
2020-09-01,Italy,Sicilia,palermo,1,11,1,1,4,0,1280648.0,30526126.0,8276252.0,5151356.0,3.69,19.75,65.80333333333333,50.49633333333333,67.21933333333334,65.56933333333333,61.095,9,,
2020-10-01,Italy,Sicilia,palermo,0,9,1,1,4,0,559955.0,11383735.0,3962805.0,5151356.0,2.87,7.13,68.01032258064517,55.214838709677416,66.2,67.89129032258064,63.10204301075269,10,,
2020-11-01,Italy,Sicilia,palermo,0,5,1,1,3,0,142825.0,3771653.0,991649.0,5151356.0,3.8,2.44,81.79166666666667,62.178666666666665,71.47866666666667,68.33066666666667,67.32933333333334,11,,
2020-12-01,Italy,Sicilia,palermo,0,5,1,1,8,0,117481.0,3527304.0,1017886.0,5151356.0,3.47,2.21,80.85741935483871,75.47806451612904,71.87935483870969,72.35612903225807,73.2378494623656,12,,
2021-01-01,Italy,Sicilia,palermo,0,7,1,1,8,0,103043.0,3523071.0,1077992.0,5120175.0,3.27,2.22,76.55064516129032,83.51129032258065,71.76,86.88516129032257,80.71881720430108,1,6197405.0,-82.60575192358736
2021-02-01,Italy,Sicilia,palermo,0,7,1,1,37,0,128008.0,4439497.0,1616787.0,5120175.0,2.75,3.1,75.925,82.86749999999999,68.32428571428572,87.49749999999999,79.56309523809523,2,5973835.0,-72.93552634111923
2021-03-01,Italy,Sicilia,palermo,0,7,1,1,11,0,161356.0,4247842.0,1282589.0,5120175.0,3.31,2.68,79.3316129032258,76.70387096774193,62.82870967741935,79.74806451612903,73.09354838709677,3,811074.0,58.13464616052296
2021-04-01,Italy,Sicilia,palermo,1,8,1,1,4,0,138892.0,4288406.0,1390210.0,5120175.0,3.08,2.79,78.671,75.0,54.531333333333336,64.50533333333334,64.67888888888889,4,78747.0,1665.4132855854823
2021-05-01,Italy,Sicilia,palermo,1,10,1,1,5,0,260516.0,11333102.0,4224593.0,5120175.0,2.68,7.14,70.54903225806451,74.82064516129033,57.27,61.15483870967742,64.41516129032259,5,515876.0,718.9163674991665
2021-06-01,Italy,Sicilia,palermo,1,14,1,1,4,0,940686.0,30504121.0,8878216.0,5120175.0,3.44,19.86,70.83666666666666,69.44,56.92233333333333,52.87133333333334,59.74455555555556,6,3815585.0,132.68295687293036
2021-07-01,Italy,Sicilia,palermo,1,16,2,1,4,0,2056533.0,61842706.0,14791631.0,5120175.0,4.18,38.96,61.310967741935485,69.44,49.44774193548388,48.28258064516129,55.72344086021506,7,9745648.0,51.77678282654986
2021-08-01,Italy,Sicilia,palermo,1,16,2,1,6,0,2769363.0,79734403.0,16759492.0,5120175.0,4.76,50.23,53.791935483870965,55.86290322580645,51.809677419354834,43.98,50.55086021505375,8,14315376.0,17.073362236521067
2021-09-01,Italy,Sicilia,palermo,1,15,2,1,7,0,1601781.0,41575248.0,11044624.0,5120175.0,3.76,27.07,57.342333333333336,37.85066666666667,52.379333333333335,42.034,44.088,9,8276252.0,33.449585633690226
2021-10-01,Italy,Sicilia,palermo,1,13,2,1,8,0,862159.0,22441211.0,8419240.0,5120175.0,2.67,14.14,52.41677419354839,30.33967741935484,52.22096774193548,42.45580645161291,41.67215053763441,10,3962805.0,112.45658062912509
2021-11-01,Italy,Sicilia,palermo,1,11,1,1,4,0,358784.0,11723237.0,4365064.0,5120175.0,2.69,7.63,49.84333333333333,37.41566666666667,51.47366666666667,43.60133333333333,44.163555555555554,11,991649.0,340.18236291268386
2021-12-01,Italy,Sicilia,palermo,1,10,1,1,3,0,308130.0,13525298.0,4820529.0,5120175.0,2.81,8.52,50.69225806451613,42.91516129032258,48.8358064516129,42.73290322580645,44.82795698924732,12,1017886.0,373.5824051023396
2022-01-01,Italy,Sicilia,palermo,1,12,2,1,4,0,237823.0,11981957.0,3705612.0,5200234.0,3.23,7.43,53.02612903225806,41.49322580645161,46.76225806451613,39.38161290322581,42.545698924731184,1,1077992.0,243.7513450934701
2022-02-01,Italy,Sicilia,palermo,2,15,3,1,13,0,286478.0,13442993.0,4593498.0,5200234.0,2.93,9.23,48.96785714285714,38.66464285714285,45.18785714285714,32.60321428571429,38.818571428571424,2,1616787.0,184.11274954585855
2022-03-01,Italy,Sicilia,palermo,2,17,3,1,5,0,418480.0,16002578.0,5361749.0,5200234.0,2.98,9.93,43.69903225806452,36.68483870967742,36.13129032258065,21.894516129032255,31.570215053763445,3,1282589.0,318.0410872072036
2022-04-01,Italy,Sicilia,palermo,3,20,3,1,5,0,892639.0,24559355.0,9000924.0,5200234.0,2.73,15.74,36.446,16.02566666666667,29.206333333333337,16.419,20.550333333333334,4,1390210.0,547.4506729199186
2022-05-01,Italy,Sicilia,palermo,2,21,3,1,8,0,1245502.0,29179070.0,10227273.0,5200234.0,2.85,18.1,22.52,14.56,26.94967741935484,11.11,17.539892473118282,5,4224593.0,142.0889538944935
2022-06-01,Italy,Sicilia,palermo,2,20,3,1,6,0,1803286.0,53150195.0,15031822.0,5200234.0,3.54,34.07,19.219999999999995,14.56,31.260666666666665,11.109999999999998,18.97688888888889,6,8878216.0,69.31128956538114
2022-07-01,Italy,Sicilia,palermo,2,20,3,1,6,0,2554344.0,73949512.0,18085838.0,5200234.0,4.09,45.87,19.22,12.222903225806451,31.02354838709677,11.11,18.11881720430108,7,14791631.0,22.27074891200301
2022-08-01,Italy,Sicilia,palermo,2,21,3,1,5,0,3008460.0,82805286.0,17643027.0,5200234.0,4.69,51.37,19.22,11.11,28.46451612903226,8.603548387096774,16.059354838709677,8,16759492.0,5.271848335259803
2022-09-01,Italy,Sicilia,palermo,2,19,2,1,5,0,2152804.0,47061933.0,13247341.0,5200234.0,3.55,30.17,15.51,11.109999999999998,24.17933333333333,5.56,13.616444444444442,9,11044624.0,19.94379346911221
2022-10-01,Italy,Sicilia,palermo,2,15,2,1,5,0,1282731.0,27820865.0,9878751.0,5200234.0,2.82,17.26,15.51,11.11,24.116129032258065,5.56,13.595376344086022,10,8419240.0,17.3354245751398
2022-11-01,Italy,Sicilia,palermo,1,12,2,1,4,0,479899.0,14536527.0,5387311.0,5200234.0,2.7,9.32,18.346666666666668,11.109999999999998,28.754,5.56,15.141333333333334,11,4365064.0,23.4188318888337
2022-12-01,Italy,Sicilia,palermo,1,12,2,1,6,0,420710.0,17518261.0,6351487.0,5200234.0,2.76,10.87,19.56870967741936,11.11,28.725483870967743,5.56,15.131827956989248,12,4820529.0,31.759128510584627
2023-01-01,Italy,Sicilia,palermo,2,16,4,1,6,0,372389.0,18410981.0,6044449.0,5207116.0,3.05,11.41,0.0,0.0,0.0,0.0,0.0,1,3705612.0,63.11607907141924
2023-02-01,Italy,Sicilia,palermo,2,15,3,1,6,0,379047.0,18601577.0,6207656.0,5207116.0,3.0,12.76,0.0,0.0,0.0,0.0,0.0,2,4593498.0,35.140061016680534
2023-03-01,Italy,Sicilia,palermo,2,17,4,1,6,0,587847.0,20418232.0,7326660.0,5207116.0,2.79,12.65,0.0,0.0,0.0,0.0,0.0,3,5361749.0,36.646829234266654
2023-04-01,Italy,Sicilia,palermo,2,18,3,1,5,0,1164016.0,30004667.0,11235021.0,5207116.0,2.67,19.21,0.0,0.0,0.0,0.0,0.0,4,9000924.0,24.82075173615509
2023-05-01,Italy,Sicilia,palermo,2,19,3,1,23,0,1552209.0,34054110.0,11843191.0,5207116.0,2.88,21.1,0.0,0.0,0.0,0.0,0.0,5,10227273.0,15.800086689775467
2023-06-01,Italy,Sicilia,palermo,2,18,3,1,6,1,2032651.0,54185713.0,15695848.0,5207116.0,3.45,34.69,0.0,0.0,0.0,0.0,0.0,6,15031822.0,4.417468487851972
2023-07-01,Italy,Sicilia,palermo,2,21,4,1,5,1,2586639.0,75265166.0,18991774.0,5207116.0,3.96,46.63,0.0,0.0,0.0,0.0,0.0,7,18085838.0,5.009090538132654
2023-08-01,Italy,Sicilia,palermo,2,18,3,1,21,0,2939330.0,82608306.0,18251138.0,5207116.0,4.53,51.18,0.0,0.0,0.0,0.0,0.0,8,17643027.0,3.4467498122629414
2023-09-01,Italy,Sicilia,palermo,2,15,3,2,6,1,2222460.0,49881526.0,14800200.0,5207116.0,3.37,31.93,0.0,0.0,0.0,0.0,0.0,9,13247341.0,11.722042936767462
2023-10-01,Italy,Sicilia,palermo,1,13,2,1,5,1,1521531.0,29051851.0,10214586.0,5207116.0,2.84,18.0,0.0,0.0,0.0,0.0,0.0,10,9878751.0,3.399569439496956
2023-11-01,Italy,Sicilia,palermo,1,12,2,1,13,0,611529.0,15738290.0,6013071.0,5207116.0,2.62,10.07,0.0,0.0,0.0,0.0,0.0,11,5387311.0,11.615442286513623
2023-12-01,Italy,Sicilia,palermo,1,10,2,1,7,0,478636.0,18949630.0,7013115.0,5207116.0,2.7,11.74,0.0,0.0,0.0,0.0,0.0,12,6351487.0,10.41689922375658
2024-01-01,Italy,Sicilia,palermo,2,13,4,1,5,0,412684.0,19283941.0,6261645.0,5498773.0,3.08,11.31,0.0,0.0,0.0,0.0,0.0,1,6044449.0,3.593313468274776
2024-02-01,Italy,Sicilia,palermo,2,13,4,1,6,0,455733.0,20581607.0,6827561.0,5498773.0,3.01,12.91,0.0,0.0,0.0,0.0,0.0,2,6207656.0,9.986136474057195
2024-03-01,Italy,Sicilia,palermo,2,15,4,1,6,1,723068.0,24157263.0,8682910.0,5498773.0,2.78,14.17,0.0,0.0,0.0,0.0,0.0,3,7326660.0,18.511163340458
2024-04-01,Italy,Sicilia,palermo,2,17,4,1,12,1,1244034.0,28025516.0,10483894.0,5498773.0,2.67,16.99,0.0,0.0,0.0,0.0,0.0,4,11235021.0,-6.685586079456371
2024-05-01,Italy,Sicilia,palermo,2,17,4,1,7,1,1701782.0,40002340.0,13700842.0,5498773.0,2.92,23.47,0.0,0.0,0.0,0.0,0.0,5,11843191.0,15.685392560163894
2024-06-01,Italy,Sicilia,palermo,2,15,4,2,6,1,2115259.0,53795179.0,16158674.0,5498773.0,3.33,32.61,0.0,0.0,0.0,0.0,0.0,6,15695848.0,2.9487161190653732
2024-07-01,Italy,Sicilia,palermo,2,17,4,1,25,1,2707591.0,76710786.0,18696373.0,5498773.0,4.1,45.0,0.0,0.0,0.0,0.0,0.0,7,18991774.0,-1.5554155183186151
2024-08-01,Italy,Sicilia,palermo,2,16,4,1,15,1,3136445.0,84188928.0,19317360.0,5498773.0,4.36,49.39,0.0,0.0,0.0,0.0,0.0,8,18251138.0,5.841948047294366
2024-09-01,Italy,Sicilia,palermo,2,14,3,2,7,1,2280935.0,50585783.0,14641663.0,5498773.0,3.45,30.66,0.0,0.0,0.0,0.0,0.0,9,14800200.0,-1.0711814705206686
2024-10-01,Italy,Sicilia,palermo,1,42,3,1,6,1,1554030.0,31416979.0,10804943.0,5498773.0,2.91,18.43,0.0,0.0,0.0,0.0,0.0,10,10214586.0,5.779548970462435
2024-11-01,Italy,Sicilia,palermo,1,12,2,1,5,0,580951.0,17700164.0,6894354.0,5498773.0,2.57,10.73,0.0,0.0,0.0,0.0,0.0,11,6013071.0,14.656121639009417
2024-12-01,Italy,Sicilia,palermo,1,11,2,2,4,0,435726.0,19709559.0,7177724.0,5498773.0,2.75,11.56,0.0,0.0,0.0,0.0,0.0,12,7013115.0,2.347159571745223
2025-01-01,Italy,Sicilia,palermo,2,12,4,1,6,0,,19510118.0,6145038.0,,3.17,,0.0,0.0,0.0,0.0,0.0,1,6261645.0,-1.8622422702021593
2025-02-01,Italy,Sicilia,palermo,2,13,4,1,14,0,,19876181.0,6407006.0,,3.1,,0.0,0.0,0.0,0.0,0.0,2,6827561.0,-6.159666680385572
2025-03-01,Italy,Sicilia,palermo,2,13,4,1,7,1,,22329886.0,7733441.0,,2.89,,0.0,0.0,0.0,0.0,0.0,3,8682910.0,-10.93491698059752
2025-04-01,Italy,Sicilia,palermo,2,14,4,2,10,1,,29763626.0,10600725.0,,2.81,,0.0,0.0,0.0,0.0,0.0,4,10483894.0,1.114385551780665
2025-05-01,Italy,Sicilia,palermo,2,14,4,2,9,1,,38798137.0,13411299.0,,2.89,,0.0,0.0,0.0,0.0,0.0,5,13700842.0,-2.1133226702417267
2025-06-01,Italy,Sicilia,palermo,2,15,5,2,100,1,,59036969.0,16790616.0,,3.52,,0.0,0.0,0.0,0.0,0.0,6,16158674.0,3.910853081137722
2025-07-01,Italy,Sicilia,palermo,2,16,5,2,9,1,,79066124.0,18268163.0,,4.33,,0.0,0.0,0.0,0.0,0.0,7,18696373.0,-2.290337275577461
2025-08-01,Italy,Sicilia,palermo,3,28,16,2,11,1,,85229731.0,19094915.0,,4.46,,0.0,0.0,0.0,0.0,0.0,8,19317360.0,-1.151528987397864
2025-09-01,Italy,Sicilia,palermo,3,26,15,2,10,1,,52434818.0,14801334.0,,3.54,,0.0,0.0,0.0,0.0,0.0,9,14641663.0,1.0905250312071793
2025-10-01,Italy,Sicilia,palermo,2,20,11,2,9,1,,32578759.0,11063742.0,,2.94,,0.0,0.0,0.0,0.0,0.0,10,10804943.0,2.395190793695071
2025-11-01,Italy,Sicilia,palermo,2,18,11,2,8,1,,17254247.0,6538022.0,,2.64,,0.0,0.0,0.0,0.0,0.0,11,6894354.0,-5.168461033477538
2025-12-01,Italy,Sicilia,palermo,2,15,8,2,10,1,,20974953.0,7516652.0,,2.79,,0.0,0.0,0.0,0.0,0.0,12,7177724.0,4.721942498764233
2026-01-01,Italy,Sicilia,palermo,2,17,8,2,9,1,,21443453.0,6669377.0,,3.22,,0.0,0.0,0.0,0.0,0.0,1,6145038.0,8.53272184809923
2026-02-01,Italy,Sicilia,palermo,2,20,13,2,9,1,,,7365485.0,,,,0.0,0.0,0.0,0.0,0.0,2,6407006.0,14.959858005439669
2026-03-01,Italy,Sicilia,palermo,2,22,10,2,9,1,,,,,,,0.0,0.0,0.0,0.0,0.0,3,7733441.0,
2020-01-01,Italy,Lazio,rome,4,47,25,52,5,4,2050314.0,17991284.0,6197405.0,5151356.0,2.9,11.27,1.5235483870967743,1.434838709677419,0.0,2.241612903225806,1.2254838709677418,1,,
2020-02-01,Italy,Lazio,rome,4,42,20,54,5,4,1935074.0,17763905.0,5973835.0,5151356.0,2.97,11.89,31.17482758620689,10.15448275862069,7.183103448275862,11.01413793103448,9.450574712643675,2,,
2020-03-01,Italy,Lazio,rome,1,14,13,39,4,2,370925.0,3863237.0,811074.0,5151356.0,4.76,2.42,80.42451612903226,48.77451612903226,45.86419354838709,36.63322580645161,43.75731182795698,3,,
2020-04-01,Italy,Lazio,rome,0,8,5,41,4,2,28102.0,1325236.0,78747.0,5151356.0,16.83,0.86,90.65033333333332,76.85,72.69,79.62999999999998,76.38999999999999,4,,
2020-05-01,Italy,Lazio,rome,0,10,5,39,4,2,86576.0,2288349.0,515876.0,5151356.0,4.44,1.43,73.68451612903226,63.84193548387096,72.69,74.22516129032257,70.25236559139785,5,,
2020-06-01,Italy,Lazio,rome,1,13,6,37,3,2,394437.0,11704846.0,3815585.0,5151356.0,3.07,7.57,67.59,61.327666666666666,70.71133333333334,70.866,67.635,6,,
2020-07-01,Italy,Lazio,rome,1,15,7,34,2,1,982546.0,39957570.0,9745648.0,5151356.0,4.1,25.02,66.9932258064516,56.79387096774194,68.98,65.38129032258064,63.718387096774194,7,,
2020-08-01,Italy,Lazio,rome,1,15,6,35,3,2,1320699.0,64343840.0,14315376.0,5151356.0,4.49,40.29,66.60516129032257,57.92709677419355,68.98,67.63612903225805,64.84774193548387,8,,
2020-09-01,Italy,Lazio,rome,1,15,6,40,3,3,966355.0,30526126.0,8276252.0,5151356.0,3.69,19.75,65.80333333333333,50.49633333333333,67.21933333333334,65.56933333333333,61.095,9,,
2020-10-01,Italy,Lazio,rome,1,14,6,35,2,2,672663.0,11383735.0,3962805.0,5151356.0,2.87,7.13,68.01032258064517,55.214838709677416,66.2,67.89129032258064,63.10204301075269,10,,
2020-11-01,Italy,Lazio,rome,0,8,5,46,2,2,287027.0,3771653.0,991649.0,5151356.0,3.8,2.44,81.79166666666667,62.178666666666665,71.47866666666667,68.33066666666667,67.32933333333334,11,,
2020-12-01,Italy,Lazio,rome,0,8,5,40,2,1,296404.0,3527304.0,1017886.0,5151356.0,3.47,2.21,80.85741935483871,75.47806451612904,71.87935483870969,72.35612903225807,73.2378494623656,12,,
2021-01-01,Italy,Lazio,rome,0,10,5,35,2,1,280846.0,3523071.0,1077992.0,5120175.0,3.27,2.22,76.55064516129032,83.51129032258065,71.76,86.88516129032257,80.71881720430108,1,6197405.0,-82.60575192358736
2021-02-01,Italy,Lazio,rome,1,10,5,33,2,1,380473.0,4439497.0,1616787.0,5120175.0,2.75,3.1,75.925,82.86749999999999,68.32428571428572,87.49749999999999,79.56309523809523,2,5973835.0,-72.93552634111923
2021-03-01,Italy,Lazio,rome,0,10,5,34,2,1,360239.0,4247842.0,1282589.0,5120175.0,3.31,2.68,79.3316129032258,76.70387096774193,62.82870967741935,79.74806451612903,73.09354838709677,3,811074.0,58.13464616052296
2021-04-01,Italy,Lazio,rome,1,11,5,31,2,1,374586.0,4288406.0,1390210.0,5120175.0,3.08,2.79,78.671,75.0,54.531333333333336,64.50533333333334,64.67888888888889,4,78747.0,1665.4132855854823
2021-05-01,Italy,Lazio,rome,1,14,6,36,2,1,751981.0,11333102.0,4224593.0,5120175.0,2.68,7.14,70.54903225806451,74.82064516129033,57.27,61.15483870967742,64.41516129032259,5,515876.0,718.9163674991665
2021-06-01,Italy,Lazio,rome,2,16,7,36,2,2,1326510.0,30504121.0,8878216.0,5120175.0,3.44,19.86,70.83666666666666,69.44,56.92233333333333,52.87133333333334,59.74455555555556,6,3815585.0,132.68295687293036
2021-07-01,Italy,Lazio,rome,1,20,8,36,3,2,1961080.0,61842706.0,14791631.0,5120175.0,4.18,38.96,61.310967741935485,69.44,49.44774193548388,48.28258064516129,55.72344086021506,7,9745648.0,51.77678282654986
2021-08-01,Italy,Lazio,rome,1,21,8,37,3,3,1325224.0,79734403.0,16759492.0,5120175.0,4.76,50.23,53.791935483870965,55.86290322580645,51.809677419354834,43.98,50.55086021505375,8,14315376.0,17.073362236521067
2021-09-01,Italy,Lazio,rome,1,23,9,38,3,3,1124518.0,41575248.0,11044624.0,5120175.0,3.76,27.07,57.342333333333336,37.85066666666667,52.379333333333335,42.034,44.088,9,8276252.0,33.449585633690226
2021-10-01,Italy,Lazio,rome,2,26,10,44,4,4,2107121.0,22441211.0,8419240.0,5120175.0,2.67,14.14,52.41677419354839,30.33967741935484,52.22096774193548,42.45580645161291,41.67215053763441,10,3962805.0,112.45658062912509
2021-11-01,Italy,Lazio,rome,1,21,8,40,3,3,1591363.0,11723237.0,4365064.0,5120175.0,2.69,7.63,49.84333333333333,37.41566666666667,51.47366666666667,43.60133333333333,44.163555555555554,11,991649.0,340.18236291268386
2021-12-01,Italy,Lazio,rome,1,16,7,41,2,2,1354814.0,13525298.0,4820529.0,5120175.0,2.81,8.52,50.69225806451613,42.91516129032258,48.8358064516129,42.73290322580645,44.82795698924732,12,1017886.0,373.5824051023396
2022-01-01,Italy,Lazio,rome,3,21,12,42,3,3,1080097.0,11981957.0,3705612.0,5200234.0,3.23,7.43,53.02612903225806,41.49322580645161,46.76225806451613,39.38161290322581,42.545698924731184,1,1077992.0,243.7513450934701
2022-02-01,Italy,Lazio,rome,4,29,15,45,4,4,1480441.0,13442993.0,4593498.0,5200234.0,2.93,9.23,48.96785714285714,38.66464285714285,45.18785714285714,32.60321428571429,38.818571428571424,2,1616787.0,184.11274954585855
2022-03-01,Italy,Lazio,rome,4,32,16,51,5,5,2234499.0,16002578.0,5361749.0,5200234.0,2.98,9.93,43.69903225806452,36.68483870967742,36.13129032258065,21.894516129032255,31.570215053763445,3,1282589.0,318.0410872072036
2022-04-01,Italy,Lazio,rome,4,36,18,54,5,5,3358737.0,24559355.0,9000924.0,5200234.0,2.73,15.74,36.446,16.02566666666667,29.206333333333337,16.419,20.550333333333334,4,1390210.0,547.4506729199186
2022-05-01,Italy,Lazio,rome,4,38,19,54,6,6,3456063.0,29179070.0,10227273.0,5200234.0,2.85,18.1,22.52,14.56,26.94967741935484,11.11,17.539892473118282,5,4224593.0,142.0889538944935
2022-06-01,Italy,Lazio,rome,4,36,21,51,6,5,3878800.0,53150195.0,15031822.0,5200234.0,3.54,34.07,19.219999999999995,14.56,31.260666666666665,11.109999999999998,18.97688888888889,6,8878216.0,69.31128956538114
2022-07-01,Italy,Lazio,rome,4,33,19,53,7,6,4182131.0,73949512.0,18085838.0,5200234.0,4.09,45.87,19.22,12.222903225806451,31.02354838709677,11.11,18.11881720430108,7,14791631.0,22.27074891200301
2022-08-01,Italy,Lazio,rome,3,33,17,53,6,6,3935743.0,82805286.0,17643027.0,5200234.0,4.69,51.37,19.22,11.11,28.46451612903226,8.603548387096774,16.059354838709677,8,16759492.0,5.271848335259803
2022-09-01,Italy,Lazio,rome,3,34,17,56,6,6,3677643.0,47061933.0,13247341.0,5200234.0,3.55,30.17,15.51,11.109999999999998,24.17933333333333,5.56,13.616444444444442,9,11044624.0,19.94379346911221
2022-10-01,Italy,Lazio,rome,3,31,16,54,6,5,3536736.0,27820865.0,9878751.0,5200234.0,2.82,17.26,15.51,11.11,24.116129032258065,5.56,13.595376344086022,10,8419240.0,17.3354245751398
2022-11-01,Italy,Lazio,rome,2,25,13,52,4,4,2629934.0,14536527.0,5387311.0,5200234.0,2.7,9.32,18.346666666666668,11.109999999999998,28.754,5.56,15.141333333333334,11,4365064.0,23.4188318888337
2022-12-01,Italy,Lazio,rome,2,22,14,56,4,4,2496328.0,17518261.0,6351487.0,5200234.0,2.76,10.87,19.56870967741936,11.11,28.725483870967743,5.56,15.131827956989248,12,4820529.0,31.759128510584627
2023-01-01,Italy,Lazio,rome,4,38,23,57,5,5,2536253.0,18410981.0,6044449.0,5207116.0,3.05,11.41,0.0,0.0,0.0,0.0,0.0,1,3705612.0,63.11607907141924
2023-02-01,Italy,Lazio,rome,4,38,21,57,5,5,2609251.0,18601577.0,6207656.0,5207116.0,3.0,12.76,0.0,0.0,0.0,0.0,0.0,2,4593498.0,35.140061016680534
2023-03-01,Italy,Lazio,rome,4,37,20,58,6,6,3320038.0,20418232.0,7326660.0,5207116.0,2.79,12.65,0.0,0.0,0.0,0.0,0.0,3,5361749.0,36.646829234266654
2023-04-01,Italy,Lazio,rome,4,37,19,62,6,6,3975771.0,30004667.0,11235021.0,5207116.0,2.67,19.21,0.0,0.0,0.0,0.0,0.0,4,9000924.0,24.82075173615509
2023-05-01,Italy,Lazio,rome,4,38,19,66,12,6,4277487.0,34054110.0,11843191.0,5207116.0,2.88,21.1,0.0,0.0,0.0,0.0,0.0,5,10227273.0,15.800086689775467
2023-06-01,Italy,Lazio,rome,4,36,20,80,8,6,4535160.0,54185713.0,15695848.0,5207116.0,3.45,34.69,0.0,0.0,0.0,0.0,0.0,6,15031822.0,4.417468487851972
2023-07-01,Italy,Lazio,rome,4,37,21,70,8,6,5030749.0,75265166.0,18991774.0,5207116.0,3.96,46.63,0.0,0.0,0.0,0.0,0.0,7,18085838.0,5.009090538132654
2023-08-01,Italy,Lazio,rome,3,35,18,66,16,6,4691376.0,82608306.0,18251138.0,5207116.0,4.53,51.18,0.0,0.0,0.0,0.0,0.0,8,17643027.0,3.4467498122629414
2023-09-01,Italy,Lazio,rome,3,34,16,69,8,7,4343197.0,49881526.0,14800200.0,5207116.0,3.37,31.93,0.0,0.0,0.0,0.0,0.0,9,13247341.0,11.722042936767462
2023-10-01,Italy,Lazio,rome,3,31,14,64,7,6,4156037.0,29051851.0,10214586.0,5207116.0,2.84,18.0,0.0,0.0,0.0,0.0,0.0,10,9878751.0,3.399569439496956
2023-11-01,Italy,Lazio,rome,2,24,13,57,5,5,3220086.0,15738290.0,6013071.0,5207116.0,2.62,10.07,0.0,0.0,0.0,0.0,0.0,11,5387311.0,11.615442286513623
2023-12-01,Italy,Lazio,rome,2,23,13,56,4,4,3031764.0,18949630.0,7013115.0,5207116.0,2.7,11.74,0.0,0.0,0.0,0.0,0.0,12,6351487.0,10.41689922375658
2024-01-01,Italy,Lazio,rome,4,38,21,59,5,5,2637133.0,19283941.0,6261645.0,5498773.0,3.08,11.31,0.0,0.0,0.0,0.0,0.0,1,6044449.0,3.593313468274776
2024-02-01,Italy,Lazio,rome,4,40,21,65,6,7,3174429.0,20581607.0,6827561.0,5498773.0,3.01,12.91,0.0,0.0,0.0,0.0,0.0,2,6207656.0,9.986136474057195
2024-03-01,Italy,Lazio,rome,4,41,20,68,6,6,3973064.0,24157263.0,8682910.0,5498773.0,2.78,14.17,0.0,0.0,0.0,0.0,0.0,3,7326660.0,18.511163340458
2024-04-01,Italy,Lazio,rome,4,42,20,70,7,8,4477682.0,28025516.0,10483894.0,5498773.0,2.67,16.99,0.0,0.0,0.0,0.0,0.0,4,11235021.0,-6.685586079456371
2024-05-01,Italy,Lazio,rome,4,40,20,71,8,8,5120980.0,40002340.0,13700842.0,5498773.0,2.92,23.47,0.0,0.0,0.0,0.0,0.0,5,11843191.0,15.685392560163894
2024-06-01,Italy,Lazio,rome,3,38,20,69,9,8,5137751.0,53795179.0,16158674.0,5498773.0,3.33,32.61,0.0,0.0,0.0,0.0,0.0,6,15695848.0,2.9487161190653732
2024-07-01,Italy,Lazio,rome,3,39,21,73,9,6,5689076.0,76710786.0,18696373.0,5498773.0,4.1,45.0,0.0,0.0,0.0,0.0,0.0,7,18991774.0,-1.5554155183186151
2024-08-01,Italy,Lazio,rome,3,38,20,78,7,6,4981708.0,84188928.0,19317360.0,5498773.0,4.36,49.39,0.0,0.0,0.0,0.0,0.0,8,18251138.0,5.841948047294366
2024-09-01,Italy,Lazio,rome,3,42,19,72,9,7,4900336.0,50585783.0,14641663.0,5498773.0,3.45,30.66,0.0,0.0,0.0,0.0,0.0,9,14800200.0,-1.0711814705206686
2024-10-01,Italy,Lazio,rome,3,36,16,64,8,7,4969224.0,31416979.0,10804943.0,5498773.0,2.91,18.43,0.0,0.0,0.0,0.0,0.0,10,10214586.0,5.779548970462435
2024-11-01,Italy,Lazio,rome,2,28,15,78,8,5,3580963.0,17700164.0,6894354.0,5498773.0,2.57,10.73,0.0,0.0,0.0,0.0,0.0,11,6013071.0,14.656121639009417
